Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
87,89,Eu Permiti o Vento,Vitória Souza,9,1720412,3.7%,https://www.youtube.com/watch?v=k2UgfvbR6bA
88,60,Deus Perdoa,Filipe Ret & Dallass,9,1683123,-26.7%,https://www.youtube.com/watch?v=-23qYBHF_P4
89,65,Love Absurdo,"Mari Fernandez, MC Ryan SP & Mc Daniel",16,1679818,-21.9%,https://www.youtube.com/watch?v=c-9KKQX4vwA
90,,Deus Está Te Ensinando,Nathália Braga,2,1673511,,https://www.youtube.com/watch?v=Zdz55fPtpxQ
91,,Uma Ex (Ao Vivo),Murilo Huff & Jorge,1,1661387,,https://www.youtube.com/watch?v=0HlQIFO7Yvo
92,58,Boiadeira E Maloqueiro,"Felipe Melchiori, Giovana Martynns & Gabi Saiury",6,1649918,-32.3%,https://www.youtube.com/watch?v=y-08wsrSG3s
93,,Agora Somos Ex,Nenho,26,1646338,,https://www.youtube.com/watch?v=LA-bc9dX4y0
94,,Vem com a Tropa do Tubarão Tu Tu Tu Tu Tubarão,"Dj LK da Escócia, MC Ryan SP & MC Pânico",1,1634787,,https://www.youtube.com/watch?v=6p1DpzTRZHk
95,,"Fazendinha Sessions #3: Som do Interior (feat. Ana Castela, Dj Chris No Beat, João Carreiro, Luan Pereira & US Agroboy)","Ana Castela, Hungria Hip-Hop, Felipe Amorim, Ana Castela & Dj Chris No Beat",6,1579053,,https://www.youtube.com/watch?v=IMn8WL1ZkcQ
96,66,Nu,Anitta & HITMAKER,2,1576436,-24.9%,https://www.youtube.com/watch?v=4Se0tylmoi8
97,,Set Do Manoel,"Mc Lipi , MC Paulin da Capital, MC Marks, Dj GM, MC Luck & MC Bill",2,1569804,,https://www.youtube.com/watch?v=Cn_ltkG_QpA
98,88,Na Contramão (feat. Mc Delux),"DJ Katrip, Dj Darge & Mc Th",2,1561247,-6.3%,https://www.youtube.com/watch?v=eoKBEjbAjYU
99,59,Noite Fria,"Mc IG, MC Pipokinha & DJ Glenner",14,1549144,-32.7%,https://www.youtube.com/watch?v=lKNdzn_VL0k
100,,Caminho no Deserto,Soraya Moraes,25,1546978,,https://www.youtube.com/watch?v=AAvjEp7u9tA
