Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
63,,Juliet E Chapelão (Ao Vivo),"Dj Chris No Beat, Luan Pereira & Juan Pereira",1,2082087,,https://www.youtube.com/watch?v=k893U324R2c
64,,Terminei Mal Terminado (Ao Vivo),Henrique & Juliano,3,2061803,,https://www.youtube.com/watch?v=ymFBETNZ8e4
65,66,LEILÃO,Gloria Groove,17,2055592,-4.9%,https://www.youtube.com/watch?v=X7cz9v6mHzg
66,71,Saudade e Solidão (En Vivo),Vitor Fernandes,13,2052361,0.3%,https://www.youtube.com/watch?v=SNbURUnTYCM
67,45,50 por Cento,Naiara Azevedo & Marília Mendonça,3,2046086,-29.9%,https://www.youtube.com/watch?v=zhaTkKdovgM
68,,Simplesmente Ela,Mc Gabzin,1,2015518,,https://www.youtube.com/watch?v=K6iRoT8u2xU
69,57,Surface Pressure,Jessica Darrow,5,2010375,-18%,https://www.youtube.com/watch?v=tQwVKr8rCYw
70,64,Unstoppable,Sia,8,1997825,-7.9%,https://www.youtube.com/watch?v=YaEG2aWJnZ8
71,72,Cruzeiro da Revoada,Hungria Hip-Hop & MC Ryan SP,15,1990035,2%,https://www.youtube.com/watch?v=kezf4Fo7B9M
72,70,Coração Gelado 3,"MC Ryan SP, MC Letto, Mc IG, MC Joãozinho VT, DJ BOY, Mc Kako, MC Leozinho ZS & MC V7",14,1977505,-4.7%,https://www.youtube.com/watch?v=2PkxaVyVLpE
73,75,Chá De Casa Nova (Ao Vivo),Henrique & Juliano,15,1933589,0.8%,https://www.youtube.com/watch?v=9Et53l5l-FE
74,65,Outro Patamar,Hungria Hip-Hop & Mc Lipi ,2,1889031,-12.8%,https://www.youtube.com/watch?v=IbJRLeenTSQ
75,,Gatilho (Ao Vivo),Matheus & Kauan,1,1885213,,https://www.youtube.com/watch?v=p0zuRoa2BH4
76,68,Idiota (Ao Vivo),Jão,10,1860631,-11.8%,https://www.youtube.com/watch?v=r2gppKSvBLE
77,,Vai Derramando (Ao Vivo),Henrique & Juliano,1,1816089,,https://www.youtube.com/watch?v=ZOdwBgtKv60
78,77,Sem Dó,Matuê & L7NNON,12,1812615,-0.8%,https://www.youtube.com/watch?v=G-zyOLsfEBQ
79,46,Batendo o Dente (Ao Vivo),Zé Neto & Cristiano,2,1806662,-37.9%,https://www.youtube.com/watch?v=6vazqxfLpWc
80,79,Passando o Rodo (feat. Lara Silva),"POCAH, MC Mirella & Tainá Costa",16,1799646,0.9%,https://www.youtube.com/watch?v=IEDv84S-gqw
81,54,Sigo na Fé do Pai,"Bielzin, Mc Poze do Rodo, MC Ryan SP & Salvador da Rima",5,1782298,-33.4%,https://www.youtube.com/watch?v=76_J1jZLp5s
82,74,SET Vila Clara Store,"MC Neguinho do Kaxeta, --, MC Lele JP, MC Hariel, --, MC Marks, MC Joãozinho VT & DJ BOY",3,1769297,-7.9%,https://www.youtube.com/watch?v=W3Xhpmix4KQ
83,78,Amava Nada (Ao Vivo),Lucas Lucco & Marília Mendonça,7,1769025,-2.5%,https://www.youtube.com/watch?v=4FaHeREoRUc
84,84,Amor e Amor,Gaab & Mc Davi,4,1767262,4.5%,https://www.youtube.com/watch?v=tk0AT9vQiys
85,80,ESSE É LADRÃO,DJ BRUNIN DA NT & MC Topre,9,1737791,-2.4%,https://www.youtube.com/watch?v=4Y7c0DIdG3A
86,76,Quebradas,"MC Paulin da Capital, Mc Lipi , Dj GM & MC Cabelinho",16,1730527,-6%,https://www.youtube.com/watch?v=ENHwrVK0wn8
87,69,Terra Prometida (feat. Mainstreet),"Oruam, Zack Vox & Marcin",9,1713390,-17.6%,https://www.youtube.com/watch?v=yvHbajFWOQE
88,83,"MT Eu Fiquei Com Uma Puta, Uma Puta Vontade VS Beat Serie Gold",Dj menor do sb,10,1697666,-0.5%,https://www.youtube.com/watch?v=UL7-YIS_R4Y
89,,Meu Cafofo,João Gomes,1,1667977,,https://www.youtube.com/watch?v=s71R46atvf4
90,81,Enemy (feat. JID),Imagine Dragons,19,1601947,-9%,https://www.youtube.com/watch?v=D9G1VOjN_84
91,86,"Jacaré no Peito (feat. MC Lemos, MC Leozinho ZS & Oldilla)","Mc Paiva ZS, MC Ryan SP & Gabb MC",3,1577995,-2.6%,https://www.youtube.com/watch?v=7m1XTCMgBZ8
92,88,Universo Conspirou (Ao Vivo),Henrique & Juliano,10,1544108,-2.8%,https://www.youtube.com/watch?v=FpsTsW408s4
93,91,Easy On Me,Adele,15,1519418,-2.1%,https://www.youtube.com/watch?v=X-yIEMduRXk
94,,Hoje Eu Vou Te Usar,Mari Fernandez & Felipe Amorim,4,1508838,,https://www.youtube.com/watch?v=_0bDIQgliHg
95,96,Tá Chorando Por Quê?,Amanda Wanessa,13,1501793,-0.7%,https://www.youtube.com/watch?v=xdr1Wg_cgSo
96,,La familia Madrigal,"--, -- & Encanto - Elenco",1,1494917,,https://www.youtube.com/watch?v=JWe_smmkgrw
97,,Por Tão Pouco / Pagando Mal Com Mal / Faz Falta (Ao Vivo),Grupo Menos É Mais,1,1489620,,https://www.youtube.com/watch?v=vr2fp6SS8aE
98,,Até a Próxima Vida (Ao Vivo),Henrique & Juliano,7,1454563,,https://www.youtube.com/watch?v=yrQuMSYsYZQ
99,95,É Só Blusão da Ecko e Boné da Lacoste Vs Putaria (feat. Mc Denny) (feat. MC Denny),DJ TK,6,1453528,-4.2%,https://www.youtube.com/watch?v=5qHJ6bSyPKY
100,,Romantizou,Os Barões Da Pisadinha & MC Danny,1,1449349,,https://www.youtube.com/watch?v=BCTF0TqIlZw
