Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
77,,Ama Porra Nenhuma,MC Durrony,1,1726936,,https://www.youtube.com/watch?v=k30_iNzKpdc
78,71,212,Chefin & Mainstreet,18,1721885,3.8%,https://www.youtube.com/watch?v=290Q1JFInHE
79,82,Idiota (Ao Vivo),Jão,19,1692668,14.1%,https://www.youtube.com/watch?v=r2gppKSvBLE
80,67,Sweater Weather,The Neighbourhood,5,1657455,-5.6%,https://www.youtube.com/watch?v=GCdwKhTtNNw
81,72,SET Vila Clara Store,"MC Neguinho do Kaxeta, --, MC Lele JP, MC Hariel, --, MC Marks, MC Joãozinho VT & DJ BOY",12,1650819,-0.3%,https://www.youtube.com/watch?v=W3Xhpmix4KQ
82,,"Cachaça, Pinga e Puta","Mc Koruja, DJ Alex BNH & Maax Deejay",1,1644636,,https://www.youtube.com/watch?v=V89GAdM_Krc
83,,Você Beberia Ou Não Beberia? (Live),Zé Neto & Cristiano,27,1629565,,https://www.youtube.com/watch?v=pMaKEU1QzF4
84,83,Foi por Pouco,MC Paulin da Capital,5,1623897,14%,https://www.youtube.com/watch?v=Fif726PWiTM
85,,Amor de Fim de Noite,Orochi,23,1606905,,https://www.youtube.com/watch?v=jBE_X3cMCyM
86,69,Unstoppable,Sia,17,1583850,-9%,https://www.youtube.com/watch?v=YaEG2aWJnZ8
87,,"Não, Não Vou",Mari Fernandez,23,1543079,,https://www.youtube.com/watch?v=48Wc8Sn3kAo
88,74,Tuf Tuf Pof Pof,"Mc Reino, DJ Malicia, Mc Babu, MC PR & --",15,1541584,-5.4%,https://www.youtube.com/watch?v=ulY5kBy2exo
89,,Amando Você,João Gomes,1,1541013,,https://www.youtube.com/watch?v=xo8bRHy-Gyg
90,89,Pendência (Ao Vivo),Gusttavo Lima,12,1503477,10.4%,https://www.youtube.com/watch?v=GBQEYYSjEpY
91,75,Insônia 2,"Tribo da Periferia, Hungria Hip-Hop & MC Ryan SP",8,1471224,-9.5%,https://www.youtube.com/watch?v=ra6vuF47hB0
92,95,Folha Seca,Amado Batista & Simone & Simaria,11,1470218,11.8%,https://www.youtube.com/watch?v=auF-ZZQmNRY
93,81,A Cara do Crime 2 (Cansou de Playboy),"Mc Poze do Rodo, Bielzin, Xamã & MC Cabelinho",19,1459568,-2.4%,https://www.youtube.com/watch?v=PJqHlzBiZ0A
94,,Motel Afrodite (Live),Marília Mendonça & Maiara & Maraisa,22,1445737,,https://www.youtube.com/watch?v=qZxXZ2UpaBs
95,85,Se Não For Por Amor (Ao Vivo),Amado Batista,8,1441937,3.2%,https://www.youtube.com/watch?v=4Z8cuCZKR5E
96,87,Não Faz Isso Comigo Não,Tz da Coronel,7,1439027,4.5%,https://www.youtube.com/watch?v=mqsb7MSgY6U
97,,Pode Ficar,João Gomes,1,1430339,,https://www.youtube.com/watch?v=CvPiyE8SKZk
98,,Não Me Arranha (Ao Vivo),Gusttavo Lima,22,1417531,,https://www.youtube.com/watch?v=CGbvMQ7xDtE
99,,Nois É os Cara,"Mc Paiva ZS, Gabb MC, MC Kadu, Love Funk & MC Lemos",1,1413836,,https://www.youtube.com/watch?v=wumB0Qs2YT4
100,88,Agora Somos Ex,Nenho,5,1402748,2.5%,https://www.youtube.com/watch?v=LA-bc9dX4y0
