Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
28,24,Bombonzinho (Ao Vivo),Israel & Rodolffo & Ana Castela,28,3259467,-15.2%,https://www.youtube.com/watch?v=t050lriI0_w
29,26,Traumatizei (Ao Vivo Em Brasília),Henrique & Juliano,15,3232512,-14.2%,https://www.youtube.com/watch?v=QxZFjShiXhA
30,36,Felina,WIU & MC Ryan SP,34,3152260,-1.7%,https://www.youtube.com/watch?v=wFBp_PHXrf4
31,28,Love Gostosinho (Ao Vivo),NATTAN & Felipe Amorim,19,3150308,-16%,https://www.youtube.com/watch?v=6kiJt7WTTM4
32,44,Rancorosa (Ao Vivo),Henrique & Juliano,8,3145315,9.2%,https://www.youtube.com/watch?v=x9XkXqGDo04
33,32,Pião de Vida Louca,Japãozin,4,3050368,-8.6%,https://www.youtube.com/watch?v=sTuP-cnH9_w
34,25,Americana Na Vaquejada,Grandão Vaqueiro & NATTAN,7,3041731,-20.7%,https://www.youtube.com/watch?v=uSHSess_Tpg
35,29,Mas Existe um Lugar,"Cryzin, Kaio Viana & Noemi Leal",8,3019082,-17.3%,https://www.youtube.com/watch?v=pdMNd_FMzTM
36,27,Roça Em Mim,"Zé Felipe, Ana Castela & Luan Pereira",26,2978983,-20.8%,https://www.youtube.com/watch?v=5fI3cK7iDeg
37,47,Saudade da Minha Vida (Ao Vivo),Gusttavo Lima,16,2915723,3.7%,https://www.youtube.com/watch?v=Jm5MCIVwjas
38,38,Deixa,Maria Marçal,8,2909178,-5.4%,https://www.youtube.com/watch?v=93TXfW3MT4o
39,,Poesia Acústica 13,"Chris MC, Salve Malak, Tz da Coronel, MC Cabelinho, Chefin, L7NNON, Luísa Sonza, Oruam, Xamã & N.I.N.A",31,2893304,,https://www.youtube.com/watch?v=69-jnA4QLSM
40,34,Pega o Guanabara,Wesley Safadão & Alanzim Coreano,31,2820427,-13.9%,https://www.youtube.com/watch?v=uBc1wkTMywM
41,30,Aquecimento Senta Senta Suave,MC Kevin o Chris & BUARQUE,10,2800871,-18.9%,https://www.youtube.com/watch?v=IgegJ52oscs
42,35,DONA DE MIM,Ana Castela,21,2757153,-14.2%,https://www.youtube.com/watch?v=rUW7ev79fTA
43,41,Altas Loucurinhas (Uni Duni Tê) (Ao Vivo),Matheus Fernandes,15,2745001,-7.8%,https://www.youtube.com/watch?v=JFf_IKPC6RM
44,,Você Não É Mais Assim (Ao Vivo),Marília Mendonça & Zezé Di Camargo,1,2653584,,https://www.youtube.com/watch?v=wmQdOhoy0_s
45,45,Sem Aliança no Dedo,MC Xenon,14,2637130,-7.8%,https://www.youtube.com/watch?v=eOTJtXleRcE
46,,Vizão de Cria 2,"Caio Luccas, Dallass, Tz da Coronel, PJ HOUDINI, Thiago Anezzi, NADAMAL, MC Maneirinho & Filipe Ret",26,2621951,,https://www.youtube.com/watch?v=Sau1_hWFHJE
47,,Meca Cereja (feat. AMUSIK),"Vulgo FK, MC Cebezinho & KayBlack",27,2621608,,https://www.youtube.com/watch?v=eI5FkVWz_dI
48,46,Pátio do Posto (Ao Vivo),Zé Neto & Cristiano,12,2608199,-8.7%,https://www.youtube.com/watch?v=6RTg7ovfaLk
49,49,Duas,Nadson O Ferinha,4,2569939,-6%,https://www.youtube.com/watch?v=
50,39,Haja Colírio (Ao Vivo) (feat. Hugo & Guilherme),Guilherme & Benuto,43,2551381,-16.6%,https://www.youtube.com/watch?v=qjxNM9qF3LA
51,55,Vida Chique (feat. Kaash Paige),Veigh & Supernova Ent,19,2517907,2.1%,https://www.youtube.com/watch?v=HzVS22rEwzU
52,40,Segredo,"KayBlack, Marquinho No Beat & Wall Hein",4,2483418,-17.6%,https://www.youtube.com/watch?v=jHZkI2Q-NC8
53,,Sereia,"Orochi, MC Ryan SP, Oruam & Xamã",27,2423498,,https://www.youtube.com/watch?v=24lfgigKHqQ
54,,Caso Indefinido (Ao Vivo),Cristiano Araújo,28,2405093,,https://www.youtube.com/watch?v=YeqgMW1_gA4
55,52,Namorando Ou Não (Ao Vivo) (feat. Luan Santana),Clayton & Romário,8,2325233,-12.6%,https://www.youtube.com/watch?v=_aWNQ6ykQHw
56,33,Zona De Perigo,Léo Santana,16,2311756,-29.9%,https://www.youtube.com/watch?v=0cnUcoXllMM
57,50,Me Bloqueia (Ao Vivo),Zé Neto & Cristiano,9,2307718,-13.7%,https://www.youtube.com/watch?v=_I6rcvzXUE0
58,60,Migo ou Vida? (feat. MC Ryan SP),"Mc IG, MC PH, DJ Murillo e LT no Beat & Dj Oreia",8,2239993,2.6%,https://www.youtube.com/watch?v=038emoNRq50
59,,"Let's Go 3 (feat. MC Ryan SP, MC Don Juan, MC PH, Mc Luki, Mc Paiva ZS, MC GP & Makalo)","DJ GBR, Mc IG & MC Marks",26,2217239,,https://www.youtube.com/watch?v=sj-pRriVRJI
60,,Giro Louco,MC PH & DJ Murillo e LT no Beat,1,2099025,,https://www.youtube.com/watch?v=qxpYri5vHU4
61,56,Lapada Dela (Ao Vivo),Grupo Menos É Mais & Matheus Fernandes,10,2080031,-15.4%,https://www.youtube.com/watch?v=fd3PJfv7SaY
62,43,Papin,MC Kevin o Chris & MC Caja,5,2065437,-28.7%,https://www.youtube.com/watch?v=COhBkRmL2ZM
63,,Na Hora de Amar (Ao Vivo),Gusttavo Lima,37,2058485,,https://www.youtube.com/watch?v=Uo7U7ruedic
64,,Quarta Cadeira (Ao Vivo) (feat. Jorge & Mateus),Matheus & Kauan,55,2035920,,https://www.youtube.com/watch?v=BEz8l69aI8Y
65,,Giro Loko,"DJ BOY, MC Joãozinho VT, MC Ryan SP, MC Tuto, Mc Kadu, Mc Kanhoto & MC Magal",29,2023733,,https://www.youtube.com/watch?v=1CIIIv9dfzg
66,37,Noite Fria,"Mc IG, MC Pipokinha & DJ Glenner",12,2020165,-35.4%,https://www.youtube.com/watch?v=lKNdzn_VL0k
67,42,Clickbait,"Veigh, Niink , Bvga Beatz & Supernova Ent",3,2020063,-31.9%,https://www.youtube.com/watch?v=eyb10WuPaME
68,65,Erro Gostoso,Nadson O Ferinha,6,2006723,-2.4%,https://www.youtube.com/watch?v=R2-VRvEpJ84
69,,Esperando Você / Mundo Inteiro (Ao Vivo),João Gomes & Yara Tchê,23,1982294,,https://www.youtube.com/watch?v=FQgZAj45ojY
70,59,Love Absurdo,"Mari Fernandez, MC Ryan SP & Mc Daniel",14,1981216,-12.3%,https://www.youtube.com/watch?v=c-9KKQX4vwA
71,,Sinto sua falta / É natural / Pra você acreditar / Pirata e tesouro (Ao vivo),Ferrugem,53,1979723,,https://www.youtube.com/watch?v=JhXagtxvDKY
72,78,De Dentro Pra Fora (Live),Julia Vitória,6,1892384,3.3%,https://www.youtube.com/watch?v=OXBCV5WixCU
73,51,Boiadeira E Maloqueiro,"Felipe Melchiori, Giovana Martynns & Gabi Saiury",4,1880265,-29.6%,https://www.youtube.com/watch?v=y-08wsrSG3s
74,82,Todavia Me Alegrarei (Ao Vivo),Samuel Messias,14,1879091,4.9%,https://www.youtube.com/watch?v=81GaF34veWA
75,67,Mágica,Hugo & Guilherme,7,1873724,-8.2%,https://www.youtube.com/watch?v=MV5wggAXoVU
76,94,"Banco do Carona (feat. Gabb MC, MC Joãozinho VT, MC Marks, MC Vine7 & MC Robs)","MC Don Juan, Mc Kako & DJ BOY",5,1858477,18%,https://www.youtube.com/watch?v=Uxtgz1FU3XA
77,83,"Fazendinha Sessions #3: Som do Interior (feat. Ana Castela, Dj Chris No Beat, João Carreiro, Luan Pereira & US Agroboy)","Ana Castela, Hungria Hip-Hop, Felipe Amorim, Ana Castela & Dj Chris No Beat",5,1842777,3.1%,https://www.youtube.com/watch?v=IMn8WL1ZkcQ
78,81,Jeová Jireh,Aline Barros,4,1823838,1.7%,https://www.youtube.com/watch?v=YyFd_dXy494
79,63,ENSAIO DAS MARAVILHAS,PEDRO SAMPAIO & Thaysa Maravilha,13,1817966,-12.4%,https://www.youtube.com/watch?v=a8xV1QH_P18
80,,Evento Cancelado (Ao Vivo),Henrique & Juliano,28,1775214,,https://www.youtube.com/watch?v=2cdF8Y3J1e4
81,58,SOLTEIROU (Ao Vivo),Luan Santana,16,1710957,-25.6%,https://www.youtube.com/watch?v=GnoTgMEckDs
82,54,Deus Perdoa,Filipe Ret & Dallass,7,1682971,-33.5%,https://www.youtube.com/watch?v=-23qYBHF_P4
83,,Sinônimos,Chitãozinho & Xororó & Zé Ramalho,3,1670261,,https://www.youtube.com/watch?v=URN-Ikkc4CI
84,53,Preferida,Wall Hein & KayBlack,7,1664408,-35.4%,https://www.youtube.com/watch?v=ORXurYriT8Q
85,76,Boiadeira,Ana Castela,2,1663809,-12%,https://www.youtube.com/watch?v=DyQ3McP4Two
86,79,Alô Inveja (Ao Vivo Em Brasília),Henrique & Juliano,15,1645693,-9.7%,https://www.youtube.com/watch?v=DB6-B_vtwuQ
87,75,Quando Tem Sentimento (Ao Vivo),Mari Fernandez,10,1636542,-13.8%,https://www.youtube.com/watch?v=VZ2eUOIgfcs
88,95,Eu Permiti o Vento,Vitória Souza,7,1624152,4.2%,https://www.youtube.com/watch?v=k2UgfvbR6bA
89,62,Perdoou Nada (Ao Vivo),Israel & Rodolffo & Jorge & Mateus,18,1622211,-22.1%,https://www.youtube.com/watch?v=xEd4vHYLDko
90,99,Então Valeu (Ao Vivo),Jorge & Mateus,5,1579203,4.3%,https://www.youtube.com/watch?v=z-XxedqPsqg
91,69,Galopeira,"MC Menor MT, DJ DEIVÃO & Dj Gouveia",5,1579089,-19.5%,https://www.youtube.com/watch?v=FQMp-QB1dB0
92,73,Cadê Seu Namorado Moça?,Nadson O Ferinha,2,1576325,-17.9%,https://www.youtube.com/watch?v=
93,,Agora Somos Ex,Nenho,25,1573406,,https://www.youtube.com/watch?v=LA-bc9dX4y0
94,72,Eu Minto (Ao Vivo),US Agroboy & Ana Castela,16,1573061,-18.1%,https://www.youtube.com/watch?v=E7d9hda5Cws
95,74,Assunto Particular,Oruam,8,1570551,-17.8%,https://www.youtube.com/watch?v=5hj2kiGGbGs
96,,Ela Voltou de Perna Bamba (feat. MC Pê Original),"Dj Pikeno MPC, MC Guh SR & Markim WF",1,1562078,,https://www.youtube.com/watch?v=5psNl_M0_jk
97,,Deus Está Te Ensinando,Nathália Braga,1,1535853,,https://www.youtube.com/watch?v=Zdz55fPtpxQ
98,,Manda um Oi (Ao Vivo),Guilherme & Benuto & Simone Mendes,1,1487132,,https://www.youtube.com/watch?v=b3NsZtiiwFg
99,,Cicatrizes (Ao Vivo),Bruna Karla,1,1465922,,https://www.youtube.com/watch?v=KFXnHPifm6M
100,,Set Do Manoel,"Mc Lipi , MC Paulin da Capital, MC Marks, Dj GM, MC Luck & MC Bill",1,1456238,,https://www.youtube.com/watch?v=Cn_ltkG_QpA
