Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Roça Em Mim,"Zé Felipe, Ana Castela & Luan Pereira",6,13430975,16.3%,https://www.youtube.com/watch?v=5fI3cK7iDeg
2,3,Bombonzinho (Ao Vivo),Israel & Rodolffo & Ana Castela,8,9540398,19.4%,https://www.youtube.com/watch?v=t050lriI0_w
3,2,Felina,WIU & MC Ryan SP,14,9226212,5.2%,https://www.youtube.com/watch?v=wFBp_PHXrf4
4,4,Evoque Prata (Sped Up),Lali DJ,8,8952005,13.1%,https://www.youtube.com/watch?v=B4dmw3CfYtY
5,6,Pega o Guanabara,Wesley Safadão & Alanzim Coreano,12,8581164,37.6%,https://www.youtube.com/watch?v=uBc1wkTMywM
6,5,Eu Gosto Assim (Ao Vivo),Gustavo Mioto & Mari Fernandez,14,8166317,21.2%,https://www.youtube.com/watch?v=af8fdbaB8JY
7,14,Tem Cabaré Essa Noite,Nivaldo Marques & NATTAN,25,7153740,86.4%,https://www.youtube.com/watch?v=WiNYFwIfg4w
8,8,Haja Colírio (Ao Vivo) (feat. Hugo & Guilherme),Guilherme & Benuto,23,6809012,20.3%,https://www.youtube.com/watch?v=qjxNM9qF3LA
9,9,Farra 100 Limite (Live),Deavele Santos & Wesley Safadão,14,6488277,22.1%,https://www.youtube.com/watch?v=J3H--06Xw6g
10,16,Agudo Mágico 3 (feat. Mc Lipivox),"Dj Tg Beats, Dj Aurélio & mc k.k",3,6191061,64.7%,https://www.youtube.com/watch?v=I1eZ6SilA74
11,7,"ORUAM"" - SOLDADO DO MARCINHO, BRABÃO DE ALEMÃOZIN BRECHAR PRA MIM [ ÁUDIO COMPLETO ]",Oruam,13,6144614,3.1%,https://www.youtube.com/watch?v=rALK230exU0
12,18,Novinha do Onlyfans (Tchan Ran Tchan Tchan),Kadu Martins,10,5819565,55.7%,https://www.youtube.com/watch?v=vdbhKBGbsVM
13,37,Leão,Marília Mendonça,3,5349622,88.8%,https://www.youtube.com/watch?v=tI55Zu9uZEM
14,15,"Pipoco (feat. Melody, Dj Chris No Beat & Dj Chris No Beat)",Ana Castela,32,5348425,40.9%,https://www.youtube.com/watch?v=69JAoslGYI8
15,11,Casei Com a Putaria (feat. Love Funk),"Mc Paiva ZS, MC Ryan SP & Love Funk",26,5138974,14%,https://www.youtube.com/watch?v=8NjXVsLHIg8
16,10,Mal Feito (Ao Vivo),Hugo & Guilherme & Marília Mendonça,50,5075838,11.7%,https://www.youtube.com/watch?v=kyfXEMqvLgU
17,26,Fala Mal de Mim (Ao Vivo),Gusttavo Lima,25,4875285,44.6%,https://www.youtube.com/watch?v=hOGuaMazCz8
18,34,Luz do Luar,Mc Tato & Dj ak beats,3,4810779,63.1%,https://www.youtube.com/watch?v=P5AnIr0_6tw
19,20,Termina Comigo Antes (Ao Vivo),Gusttavo Lima,39,4627887,25.8%,https://www.youtube.com/watch?v=rTJSWmgbVwA
20,12,X1,MC Cabelinho & Dallass,40,4612255,7.4%,https://www.youtube.com/watch?v=zgdQsLH7sDw
21,17,Tubarão Te Amo (feat. Mc Jhenny & MC RF),"Dj LK da Escócia, Tchakabum & MC Ryan SP",11,4494486,20%,https://www.youtube.com/watch?v=tBdx1b40rfU
22,23,Comunicação Falhou (Ao Vivo),Mari Fernandez & NATTAN,36,4332693,25.7%,https://www.youtube.com/watch?v=psdZRggL7cI
23,19,Seu Perfil (Ao Vivo),Henrique & Juliano,48,4278240,15.1%,https://www.youtube.com/watch?v=KvAagUxO3OY
24,13,Bokaloka,"DJ BOY, Mc Kako, MC Joãozinho VT, MC Tuto, MC V7, MC Erik, Mc Pê, MC Vine7 & MC Don Juan",8,4217394,5.3%,https://www.youtube.com/watch?v=BBUdg9S4Ii4
25,93,Sereia,"Orochi, MC Ryan SP, Oruam & Xamã",9,4189256,158.4%,https://www.youtube.com/watch?v=24lfgigKHqQ
26,22,Coração de Gelo,WIU,4,4133742,17.6%,https://www.youtube.com/watch?v=p03BWB5SN4M
27,32,Ô Lá na Roça (Ao Vivo),Felipe & Murillo & Ana Castela,23,3959619,30.7%,https://www.youtube.com/watch?v=pPxs52_MVIU
28,36,Assunto Delicado (Ao Vivo),Guilherme & Benuto & Xand Avião,14,3826776,33.4%,https://www.youtube.com/watch?v=OjZNMnmUVT4
29,25,Giro Loko,"DJ BOY, MC Joãozinho VT, MC Ryan SP, MC Tuto, Mc Kadu, Mc Kanhoto & MC Magal",15,3821966,12.2%,https://www.youtube.com/watch?v=1CIIIv9dfzg
30,21,Te Love (Ao Vivo),Kevi Jonny,17,3771293,7.3%,https://www.youtube.com/watch?v=vBQbH4mA_z0
31,24,Toma Tapa,MC Jacaré,6,3592776,5.5%,https://www.youtube.com/watch?v=vqHHUeEyEyU
32,41,Ai Preto,"L7NNON, DJ Biel do Furduncinho & Bianca",30,3536642,40.8%,https://www.youtube.com/watch?v=NbB6qMA2lts
33,27,Balmain (feat. Caio Passos),Mc Daniel,11,3481664,3.7%,https://www.youtube.com/watch?v=R3EAwjEn0vg
34,59,Parecia Tempestade (feat. MC Danny),SONY NO BEAT & felupe,2,3434508,67.8%,https://www.youtube.com/watch?v=vsAPYtF50VI
35,45,Cheiro da Karolina,Luiz Poderoso Chefão,10,3417596,43.3%,https://www.youtube.com/watch?v=9gbWg7EGFEc
36,30,Namora Aí,MC Ryan SP & Mc Daniel,3,3400709,5.4%,https://www.youtube.com/watch?v=4HQect5dM-g
37,31,Esperando Você / Mundo Inteiro (Ao Vivo),João Gomes & Yara Tchê,12,3357206,10.6%,https://www.youtube.com/watch?v=FQgZAj45ojY
38,,Balanço Da Rede (Ao Vivo),Matheus Fernandes,36,3296553,,https://www.youtube.com/watch?v=vAM1xXdRnH0
39,29,Meca Cereja (feat. AMUSIK),"Vulgo FK, MC Cebezinho & KayBlack",8,3231361,-3.3%,https://www.youtube.com/watch?v=eI5FkVWz_dI
40,28,Por Causa Dele (Ao Vivo),Kellen Byanca & Jessé Aguiar,23,3184267,-4.9%,https://www.youtube.com/watch?v=MBg5g2g3okU
41,98,FOGO E GASOLINA,"MC Cabelinho, Cyclope Beatz & Mello",2,3182642,105.4%,https://www.youtube.com/watch?v=Kh9fYUUMK9U
42,38,A Culpa É Nossa (Ao Vivo),Maiara & Maraisa,2,3111460,15.3%,https://www.youtube.com/watch?v=sOgYk0iXNls
43,35,Horas Iguais,WIU & Oruam,13,3071154,5.6%,https://www.youtube.com/watch?v=hr_83ZXhmOI
44,,DONA DE MIM,Ana Castela,1,3041923,,https://www.youtube.com/watch?v=rUW7ev79fTA
45,95,É Piru nas Meninas - Medley das Antigas,MC Pikachu & DJ Arana,2,3012989,86%,https://www.youtube.com/watch?v=l3MoYFMBzdU
46,,Malvada,Zé Felipe,36,2996725,,https://www.youtube.com/watch?v=r0mNwyywHIY
47,,MAMA.CITA (hasta la vista),Luísa Sonza & Xamã,1,2957497,,https://www.youtube.com/watch?v=RuXFXp4zQlM
