Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
42,45,Não Fosse Tão Tarde (Ao Vivo),Wesley Safadão & Lucas Aboiador,3,2649161,8.4%,https://www.youtube.com/watch?v=s9Kdh7RAjIY
43,39,Balanço Da Rede (Ao Vivo),Matheus Fernandes,33,2646436,1.3%,https://www.youtube.com/watch?v=vAM1xXdRnH0
44,37,Evento Cancelado (Ao Vivo),Henrique & Juliano,12,2600039,-3.3%,https://www.youtube.com/watch?v=2cdF8Y3J1e4
45,44,Molhando O Volante (Live),Jorge & Mateus,45,2560961,2.2%,https://www.youtube.com/watch?v=_SjTFD9qVuE
46,,Até a Próxima Vida (Ao Vivo),Henrique & Juliano,27,2538296,,https://www.youtube.com/watch?v=yrQuMSYsYZQ
47,38,Áudio Que Te Entrega,"Léo Santana, MC Don Juan & Mari Fernandez",31,2534951,-5.3%,https://www.youtube.com/watch?v=b7A98jz4uUA
48,57,CORAÇÃO CIGANO (Ao Vivo),Luan Santana & Luísa Sonza,12,2523542,19.2%,https://www.youtube.com/watch?v=Vz4Sb1bl1IE
49,36,Tropa do Mais Novo,"Chefin, Vulgo FK, Mainstreet & Ajaxx",6,2471357,-8.2%,https://www.youtube.com/watch?v=Ww056PGMT8Y
50,56,Reverse,HITMAKER & Ana Castela,2,2435952,10.9%,https://www.youtube.com/watch?v=Y3lnyy515tc
51,71,Mal Sei Falar de Amor,Raffé & Mainstreet,3,2412639,25.4%,https://www.youtube.com/watch?v=BJa8zgf0cdQ
52,46,A Loira a Morena e a Ruiva,Josué Bom de Faixa,2,2399821,-1.8%,https://www.youtube.com/watch?v=EJRthCh9E-Y
53,,Hino dos Mlks (feat. Mainstreet),"BIN, Orochi & Caio Passos",1,2399758,,https://www.youtube.com/watch?v=Y69kiJ3fRr8
54,49,Te Amo Demais,Marília Mendonça,14,2398373,-0.2%,https://www.youtube.com/watch?v=P2qvD7LRBAo
55,53,Vento Forte,MC Jacaré & DJ TK,15,2392994,2.8%,https://www.youtube.com/watch?v=e6yUmOtchLE
56,55,Metflix,"Mc Poze do Rodo, Mainstreet, Ajaxx & --",15,2368511,6.8%,https://www.youtube.com/watch?v=_BfZRdFFdE8
57,43,O Preço,"MC Hariel, MC Ryan SP & Mc Paiva ZS",2,2351826,-6.2%,https://www.youtube.com/watch?v=nGmITmSf0X4
58,,"Vou de Lala 2 (feat. MC Kelvinho, MC Pedrinho & Mc Kako)","MC Joãozinho VT, MC Don Juan & MC Ryan SP",1,2335110,,https://www.youtube.com/watch?v=dkHSfYunuOw
59,72,Pra pra pra,Deavele Santos,2,2334510,23.2%,https://www.youtube.com/watch?v=fvCyc6-eBgM
60,67,Horas Iguais,WIU & Oruam,4,2287143,13.7%,https://www.youtube.com/watch?v=hr_83ZXhmOI
61,80,Peças De Grife,"Menor MC, Dj Matt D & Oruam",5,2243728,27.2%,https://www.youtube.com/watch?v=emCOBeMdK18
62,,Vítima (Ao Vivo),Gusttavo Lima,1,2233805,,https://www.youtube.com/watch?v=sHCFhRsJxow
63,48,Bandido,Zé Felipe & Mc Mari,19,2198975,-8.8%,https://www.youtube.com/watch?v=YxGYumo6tpU
64,59,Another Love,Tom Odell,17,2165800,2.4%,https://www.youtube.com/watch?v=MwpMEbgC7DA
65,,Agora Somos Ex,Nenho,22,2098824,,https://www.youtube.com/watch?v=LA-bc9dX4y0
66,54,Cão Sem Dono,Mari Fernandez,4,2098517,-8.3%,https://www.youtube.com/watch?v=n-YI6SpWZyE
67,61,Good Vibe,Filipe Ret & Caio Luccas,14,2080305,1.2%,https://www.youtube.com/watch?v=E4J0bFa4d0U
68,66,Mina Sensação,Deavele Santos & Juventude Forrozeira,14,2077771,3.1%,https://www.youtube.com/watch?v=BedRL-vSSoE
69,63,Pelado,NATTAN,11,2012383,-1.5%,https://www.youtube.com/watch?v=3EtO6VToULk
70,60,Temporal,Hungria Hip-Hop,6,1989404,-4.2%,https://www.youtube.com/watch?v=bwGftC32wNw
71,,Cheiro da Karolina,Luiz Poderoso Chefão,1,1932583,,https://www.youtube.com/watch?v=9gbWg7EGFEc
72,70,Perfeito Pra Ficar Sozinho (Ao Vivo),Murilo Huff & Maiara & Maraisa,12,1927992,-0.4%,https://www.youtube.com/watch?v=IOuLc9ZhLuQ
73,68,O Chamado,"Chefin, Mc Poze do Rodo & Mainstreet",12,1908706,-4.4%,https://www.youtube.com/watch?v=N9liPvylviE
74,64,Não Fosse Tão Tarde,Lou Garcia,12,1898419,-6.4%,https://www.youtube.com/watch?v=jd00enZSNFc
75,69,Festa de Vagabundo,Mc Paiva ZS & Kotim,20,1886501,-5.4%,https://www.youtube.com/watch?v=8xxXjzRlcjQ
76,74,Vestido No Chão (Ao Vivo),Hugo & Guilherme,7,1883726,1.3%,https://www.youtube.com/watch?v=fFNt_dC9NyU
77,78,"Noite Paulista (feat. Mc Luki, Gabb MC & MC PH)","Mc IG, MC Ryan SP & Mc Paiva ZS",7,1875345,4.2%,https://www.youtube.com/watch?v=SklvRBIrI88
78,82,Boca de Mel,MC Jacaré,6,1867550,7.6%,https://www.youtube.com/watch?v=EaWSOxIBhS4
79,81,Baile no Morro,MC Tairon & Mc Vitin da Igrejinha,19,1854006,6.4%,https://www.youtube.com/watch?v=4zhowmwBCuw
80,89,Bondade de Deus (Ao Vivo),Isaías Saad,10,1777992,7.3%,https://www.youtube.com/watch?v=mZ9yZYo9Mmk
81,96,Balmain (feat. Caio Passos),Mc Daniel,2,1773369,10.7%,https://www.youtube.com/watch?v=R3EAwjEn0vg
82,62,O Fim é Triste (feat. DJ BOY),MC Hariel,19,1768294,-13.6%,https://www.youtube.com/watch?v=BZ-9iYlDpXc
83,65,Dark Horse (feat. Juicy J),Katy Perry,3,1757957,-12.8%,https://www.youtube.com/watch?v=0KSOMA3QBU0
84,77,A Culpa É Tua Você Falou pra Fulana,Selminho DJ & MC Durrony,10,1749549,-4.6%,https://www.youtube.com/watch?v=bj15pZE_63A
85,99,Summertime Sadness,Lana Del Rey,2,1740118,14.2%,https://www.youtube.com/watch?v=nyuo9-OjNNg
86,83,Melodia Alucinógena,DJ AK BR & Dj Darge,12,1731105,-0.2%,https://www.youtube.com/watch?v=SQ309FXp1KI
87,90,Sweater Weather,The Neighbourhood,19,1714180,3.7%,https://www.youtube.com/watch?v=GCdwKhTtNNw
88,84,Se Não Tivesse Ido / Frio da Madrugada / Mensagem Pra Ela (Ao Vivo),"Hugo & Guilherme, Fred e Fabrício & Murilo Huff",6,1710911,-0.2%,https://www.youtube.com/watch?v=fyEW5nT98_g
89,88,Predestinado,Oruam,14,1701882,0.9%,https://www.youtube.com/watch?v=kqPSfz_bCX8
90,75,Only Love Can Hurt Like This,Paloma Faith,17,1698815,-8.2%,https://www.youtube.com/watch?v=PaKr9gWqwl4
91,91,Cigana (Ao Vivo) (feat. Delacruz),Ludmilla,9,1669533,1%,https://www.youtube.com/watch?v=lZ_kegYXFWU
92,40,Nunca Mais Largo Você (Ao Vivo),Gusttavo Lima,2,1662949,-36.1%,https://www.youtube.com/watch?v=Pg5YnRULxuY
93,,Beijo de Glicose (Ao Vivo),Diego & Victor Hugo & Jorge & Mateus,1,1646880,,https://www.youtube.com/watch?v=M4gwPKau-ag
94,93,"Só Era Pix, Não Era Amor (feat. MC Hariel)",Mc IG & DJ BOY,7,1631783,0.3%,https://www.youtube.com/watch?v=U2rocqmbqBA
95,,Pactos (Ao Vivo),Matheus & Kauan & Jorge & Mateus,1,1617806,,https://www.youtube.com/watch?v=jPwCxjJqHGw
96,,Until I Found You,Stephen Sanchez,1,1613890,,https://www.youtube.com/watch?v=GxldQ9eX2wo
97,,"Te Amar, Te Amar",Iguinho e Lulinha,1,1605777,,https://www.youtube.com/watch?v=lFfKXLUmLLo
98,100,Insônia (Ao Vivo),Ludmilla & Marília Mendonça,9,1592021,8.6%,https://www.youtube.com/watch?v=NpRT4arxb_Y
99,,Psiquiatra (Ao Vivo),Wesley Safadão,1,1564662,,https://www.youtube.com/watch?v=b44hkn9cybI
100,,"Panamera (feat. MC Joãozinho VT, DJ Koringa MPC & Dj GM)","Mc Kako, MC Tuto & Mc Kanhoto",1,1547253,,https://www.youtube.com/watch?v=F00u9GZV_iQ
