Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
27,31,Bombonzinho (Ao Vivo),Israel & Rodolffo & Ana Castela,25,3965697,4.1%,https://www.youtube.com/watch?v=t050lriI0_w
28,19,Melhor Só,"Kayblack, Marquinho no Beat & Baco Exu do Blues",4,3871462,-11.3%,https://www.youtube.com/watch?v=0lgAIjua6pA
29,36,Traumatizei (Ao Vivo Em Brasília),Henrique & Juliano,12,3868165,7%,https://www.youtube.com/watch?v=QxZFjShiXhA
30,24,Sem Aliança no Dedo,MC Xenon,11,3667233,-9.5%,https://www.youtube.com/watch?v=eOTJtXleRcE
31,30,Americana Na Vaquejada,Grandão Vaqueiro & NATTAN,4,3646252,-5.6%,https://www.youtube.com/watch?v=uSHSess_Tpg
32,27,Felina,WIU & MC Ryan SP,31,3497127,-9.9%,https://www.youtube.com/watch?v=wFBp_PHXrf4
33,,Pião de Vida Louca,Japãozin,1,3402093,,https://www.youtube.com/watch?v=sTuP-cnH9_w
34,34,Noite Fria,"Mc IG, MC Pipokinha & DJ Glenner",9,3237988,-11.6%,https://www.youtube.com/watch?v=lKNdzn_VL0k
35,38,Altas Loucurinhas (Uni Duni Tê) (Ao Vivo),Matheus Fernandes,12,3229876,-2.6%,https://www.youtube.com/watch?v=JFf_IKPC6RM
36,44,Haja Colírio (Ao Vivo) (feat. Hugo & Guilherme),Guilherme & Benuto,40,3216048,10.2%,https://www.youtube.com/watch?v=qjxNM9qF3LA
37,51,Preferida,Wall Hein & KayBlack,4,3195509,24.4%,https://www.youtube.com/watch?v=ORXurYriT8Q
38,96,Papin,MC Kevin o Chris & MC Caja,2,3147420,95.8%,https://www.youtube.com/watch?v=COhBkRmL2ZM
39,50,Pátio do Posto (Ao Vivo),Zé Neto & Cristiano,9,3144893,19.6%,https://www.youtube.com/watch?v=6RTg7ovfaLk
40,37,Luz do Luar,Mc Tato & Dj ak beats,20,3059247,-11.3%,https://www.youtube.com/watch?v=P5AnIr0_6tw
41,40,Saudade da Minha Vida (Ao Vivo),Gusttavo Lima,13,3021668,-5.8%,https://www.youtube.com/watch?v=Jm5MCIVwjas
42,28,Vida Chique (feat. Kaash Paige),Veigh & Supernova Ent,16,2951442,-23.7%,https://www.youtube.com/watch?v=HzVS22rEwzU
43,25,Rancorosa (Ao Vivo),Henrique & Juliano,5,2887717,-28.6%,https://www.youtube.com/watch?v=x9XkXqGDo04
44,49,DONA DE MIM,Ana Castela,18,2765508,4.7%,https://www.youtube.com/watch?v=rUW7ev79fTA
45,41,Love Absurdo,"Mari Fernandez, MC Ryan SP & Mc Daniel",11,2764149,-9.1%,https://www.youtube.com/watch?v=c-9KKQX4vwA
46,46,Meca Cereja (feat. AMUSIK),"Vulgo FK, MC Cebezinho & KayBlack",25,2691919,-3.7%,https://www.youtube.com/watch?v=eI5FkVWz_dI
47,53,Deixa,Maria Marçal,5,2623407,8.5%,https://www.youtube.com/watch?v=93TXfW3MT4o
48,48,Horas Iguais,WIU & Oruam,29,2586993,-4.1%,https://www.youtube.com/watch?v=hr_83ZXhmOI
49,,Ô Lá na Roça (Ao Vivo),Felipe & Murillo & Ana Castela,35,2548141,,https://www.youtube.com/watch?v=pPxs52_MVIU
50,,"Pipoco (feat. Melody, Dj Chris No Beat & Dj Chris No Beat)",Ana Castela,43,2548036,,https://www.youtube.com/watch?v=69JAoslGYI8
51,39,"Fazendinha Sessions #3: Som do Interior (feat. Ana Castela, Dj Chris No Beat, João Carreiro, Luan Pereira & US Agroboy)","Ana Castela, Hungria Hip-Hop, Felipe Amorim, Ana Castela & Dj Chris No Beat",2,2420675,-26.9%,https://www.youtube.com/watch?v=IMn8WL1ZkcQ
52,66,SOLTEIROU (Ao Vivo),Luan Santana,13,2381038,14.2%,https://www.youtube.com/watch?v=GnoTgMEckDs
53,70,Namorando Ou Não (Ao Vivo) (feat. Luan Santana),Clayton & Romário,5,2361321,19.8%,https://www.youtube.com/watch?v=_aWNQ6ykQHw
54,61,Mágica,Hugo & Guilherme,4,2291158,3.7%,https://www.youtube.com/watch?v=MV5wggAXoVU
55,,Boiadeira E Maloqueiro,"Felipe Melchiori, Giovana Martynns & Gabi Saiury",1,2273883,,https://www.youtube.com/watch?v=y-08wsrSG3s
56,54,Facilita Aí,Zé Felipe,12,2214295,-6.4%,https://www.youtube.com/watch?v=u8PI0ASpG4U
57,,Quando Tem Sentimento (Ao Vivo),Mari Fernandez,7,2207449,,https://www.youtube.com/watch?v=VZ2eUOIgfcs
58,69,Migo ou Vida? (feat. MC Ryan SP),"Mc IG, MC PH, DJ Murillo e LT no Beat & Dj Oreia",5,2200144,9.9%,https://www.youtube.com/watch?v=038emoNRq50
59,86,Me Bloqueia (Ao Vivo),Zé Neto & Cristiano,6,2190338,28%,https://www.youtube.com/watch?v=_I6rcvzXUE0
60,55,Capricorniana,MC Lzyn & DJ DUBOM,2,2175602,-4.7%,https://www.youtube.com/watch?v=wS1kXQH83U4
61,71,Lapada Dela (Ao Vivo),Grupo Menos É Mais & Matheus Fernandes,7,2155587,11.5%,https://www.youtube.com/watch?v=fd3PJfv7SaY
62,78,Perdoou Nada (Ao Vivo),Israel & Rodolffo & Jorge & Mateus,15,2152760,18%,https://www.youtube.com/watch?v=xEd4vHYLDko
63,59,ENSAIO DAS MARAVILHAS,PEDRO SAMPAIO & Thaysa Maravilha,10,2144467,-3.4%,https://www.youtube.com/watch?v=a8xV1QH_P18
64,77,Deus Perdoa,Filipe Ret & Dallass,4,2132858,13.9%,https://www.youtube.com/watch?v=-23qYBHF_P4
65,74,LOVEZINHO DO PAI,"Kevi Jonny, MC Pedrinho & Rafinha RSQ",2,2110915,11.2%,https://www.youtube.com/watch?v=eprthTEQrXs
66,60,Desabafo,"Mc Poze do Rodo, Ajaxx & Mainstreet",6,2107722,-4.7%,https://www.youtube.com/watch?v=78aBsqmXdk4
67,63,FOGO E GASOLINA,"MC Cabelinho, Cyclope Beatz & Mello",19,2103421,-2.3%,https://www.youtube.com/watch?v=Kh9fYUUMK9U
68,62,Parecia Tempestade (feat. MC Danny),SONY NO BEAT & felupe,19,2067476,-5.4%,https://www.youtube.com/watch?v=vsAPYtF50VI
69,,Deixa Eu Viver (Ao Vivo),Mari Fernandez & Luísa Sonza,1,2027019,,https://www.youtube.com/watch?v=JNzI4R7qZvc
70,,Pitbull Enraivado,Oh Polêmico,1,1976010,,https://www.youtube.com/watch?v=XzaJWAL2Ks4
71,91,Galopeira,"MC Menor MT, DJ DEIVÃO & Dj Gouveia",2,1956835,16.2%,https://www.youtube.com/watch?v=FQMp-QB1dB0
72,64,Eu Minto (Ao Vivo),US Agroboy & Ana Castela,13,1907190,-10%,https://www.youtube.com/watch?v=E7d9hda5Cws
73,83,Alô Inveja (Ao Vivo Em Brasília),Henrique & Juliano,12,1902606,8.9%,https://www.youtube.com/watch?v=DB6-B_vtwuQ
74,,Duas,Nadson O Ferinha,1,1876550,,https://www.youtube.com/watch?v=
75,67,Puta Mexicana,"DJ Jeeh FDC, MC Menor MT, Yuri Redicopa & Mc Pelé",17,1853528,-10.4%,https://www.youtube.com/watch?v=Z8HNDfY3ba4
76,73,Namora Aí,MC Ryan SP & Mc Daniel,20,1841678,-4.6%,https://www.youtube.com/watch?v=4HQect5dM-g
77,68,Assunto Particular,Oruam,5,1836282,-9.4%,https://www.youtube.com/watch?v=5hj2kiGGbGs
78,72,De Dentro Pra Fora (Live),Julia Vitória,3,1832719,-5.1%,https://www.youtube.com/watch?v=OXBCV5WixCU
79,32,"Estou Apaixonado (Ao Vivo) (feat. César Menotti & Fabiano, Cezar & Paulinho, Chitãozinho & Xororó, Fernando & Sorocaba, Gian & Giovani, Guilherme & Santiago, Henrique & Juliano, João Bosco & Vinícius, João Neto & Frederico, Jorge & Mateus, Luan Santana, Maiara & Maraisa, Marcos & Belutti, Michel Teló, Paraná, Rick & Renner, Rionegro & Solimões, Edson & Hudson, Althaír & Alexandre & Bruno & Marrone)",Daniel,2,1817172,-52%,https://www.youtube.com/watch?v=PkQH67mwHPw
80,65,Feiticeira,"MC Paulin da Capital, Mc Paiva ZS, Oldilla & Dj GM",4,1785052,-15.2%,https://www.youtube.com/watch?v=WsnTAw5DtAM
81,79,Todavia Me Alegrarei (Ao Vivo),Samuel Messias,11,1755986,-2.8%,https://www.youtube.com/watch?v=81GaF34veWA
82,,Segredo,"KayBlack, Marquinho No Beat & Wall Hein",1,1743865,,https://www.youtube.com/watch?v=jHZkI2Q-NC8
83,82,Lá Ele,Tierry & Manoel Gomes,16,1717632,-2.7%,https://www.youtube.com/watch?v=_KaA8W_Hov8
84,,Jeová Jireh,Aline Barros,1,1697082,,https://www.youtube.com/watch?v=YyFd_dXy494
85,,Farra 100 Limite (Live),Deavele Santos & Wesley Safadão,24,1696514,,https://www.youtube.com/watch?v=J3H--06Xw6g
86,87,NOSSA MÚSICA,MC Cabelinho & Gloria Groove,14,1660018,-2.6%,https://www.youtube.com/watch?v=iBmrml_5JFk
87,52,Só Dá Você na Minha Vida (Ao Vivo),Daniel & Henrique & Juliano,2,1657851,-31.5%,https://www.youtube.com/watch?v=yqo850ic84I
88,88,Maciçado,Mc Kako,17,1614457,-5.2%,https://www.youtube.com/watch?v=Em4BVubFQLc
89,89,"Banco do Carona (feat. Gabb MC, MC Joãozinho VT, MC Marks, MC Vine7 & MC Robs)","MC Don Juan, Mc Kako & DJ BOY",2,1584151,-6.9%,https://www.youtube.com/watch?v=Uxtgz1FU3XA
90,45,* da Anitta,"Mc Daniel, NOG & Paiva Prod",2,1582633,-45.4%,https://www.youtube.com/watch?v=WF6KYaPrxT0
91,,Covardia (En Vivo),Wesley Safadão & Ana Castela,1,1580570,,https://www.youtube.com/watch?v=JiKqvsjZJZU
92,,Nosso Amor Quer Paz (Ao Vivo) (feat. Marvvila),Péricles,3,1565448,,https://www.youtube.com/watch?v=FP7tSaxPNTA
93,,Erro Gostoso,Nadson O Ferinha,3,1564686,,https://www.youtube.com/watch?v=R2-VRvEpJ84
94,,Flowers,Miley Cyrus,14,1559063,,https://www.youtube.com/watch?v=G7KNmW9a75Y
95,75,Eu To no Jogo (feat. MC Magal),"MC Tuto, MC Joãozinho VT & Mc Kako",11,1520147,-19.6%,https://www.youtube.com/watch?v=d_zOeyuZa1o
96,98,Metade De Mim (Ao Vivo),Hugo & Guilherme,5,1518801,0%,https://www.youtube.com/watch?v=kwZTa5cGeSk
97,,WAR,"Caio Luccas, Ayo Th & NADAMAL",1,1517455,,https://www.youtube.com/watch?v=v3bY7vPTmZA
98,,Bonjour,KayBlack,7,1494333,,https://www.youtube.com/watch?v=jQSxSYeFKnE
99,95,Meio Pá,"Veigh, Blest Jones, Unkwn & Supernova Ent",8,1492381,-7.3%,https://www.youtube.com/watch?v=AtolYzaMoXc
100,84,Sem Coração,Mc Kako & DJ JR No Beat,12,1491121,-14.6%,https://www.youtube.com/watch?v=_13nyyGnnuQ
