Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
18,20,A Maior Saudade (Ao Vivo),Henrique & Juliano,25,5741038,12.8%,https://www.youtube.com/watch?v=6EGg0_l-edc
19,29,É Só Blusão da Ecko e Boné da Lacoste Vs Putaria (feat. Mc Denny) (feat. MC Denny),DJ TK,2,5573118,34.8%,https://www.youtube.com/watch?v=5qHJ6bSyPKY
20,18,GALOPA,PEDRO SAMPAIO,21,5383237,3.8%,https://www.youtube.com/watch?v=mo1NcPxKfQU
21,13,Cabeça Branca (Live),Tierry,21,5271828,-22.6%,https://www.youtube.com/watch?v=J_jJhHhYW9w
22,25,Proteção de Tela (Live),Tarcísio do Acordeon,34,4855586,6.5%,https://www.youtube.com/watch?v=edjih_b_NBQ
23,19,INVEJOSO,"Distrito 23, Raffé & Chefin",15,4753924,-7.1%,https://www.youtube.com/watch?v=79KWwlhbOD8
24,37,Molhando O Volante (Live),Jorge & Mateus,11,4330430,21.5%,https://www.youtube.com/watch?v=_SjTFD9qVuE
25,28,Me Sinto Abençoado (feat. Ajaxx),Mc Poze do Rodo,12,4222041,-0.5%,https://www.youtube.com/watch?v=BKDz5kNjkfU
26,22,Cena de Amor,Brisa Star & Zé Vaqueiro,28,4206425,-12.4%,https://www.youtube.com/watch?v=UI_VjxVrzHY
27,30,"Tchau Obrigado (feat. Mc Kadu, MC GP & Mc Kanhoto)","MC Ryan SP, Mc Paiva ZS & Mc IG",8,4162926,5.7%,https://www.youtube.com/watch?v=c7mbGJvX6t4
28,,We Don't Talk About Bruno,"La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz & Encanto - Cast",1,4119028,,https://www.youtube.com/watch?v=bvWRMAU6V-c
29,17,VERMELHO,Gloria Groove,2,4024755,-25.4%,https://www.youtube.com/watch?v=p4aPlYN6x1Q
30,42,Baby Me Atende,Matheus Fernandes & Dilsinho,48,3999634,18.4%,https://www.youtube.com/watch?v=qMEsx__88Gk
31,27,Arranhão (Ao Vivo),Henrique & Juliano,29,3878082,-13.9%,https://www.youtube.com/watch?v=2_xBCeBmaS8
32,23,CAFÉ DA MANHÃ ;P,Luísa Sonza & Ludmilla,3,3799977,-20.5%,https://www.youtube.com/watch?v=CJdhWgebwqA
33,,Terminei Mal Terminado (Ao Vivo),Henrique & Juliano,1,3684485,,https://www.youtube.com/watch?v=ymFBETNZ8e4
34,36,Anota Aí,Mc Lipi ,10,3679728,1.9%,https://www.youtube.com/watch?v=OXFN3ZMgaVk
35,32,Não Vou Te Bloquear (Ao Vivo),"MC Don Juan, Tarcísio do Acordeon & DG e Batidão Stronda",9,3621687,-3.9%,https://www.youtube.com/watch?v=6lsOfEHb4C4
36,41,Revoada No Colchão,Zé Felipe & Marcynho Sensação,24,3609893,6.8%,https://www.youtube.com/watch?v=0jnZreO4Dvs
37,35,Estrelinha (feat. Marília Mendonça),Di Paullo & Paulino,19,3607768,-1%,https://www.youtube.com/watch?v=88_jnJP0OtA
38,,"Oi, Como Ce Tá？",Vulgo FK,1,3580589,,https://www.youtube.com/watch?v=K4n7zRoKmPc
39,31,Todo Mundo Menos Você,Marília Mendonça & Maiara & Maraisa,22,3546627,-9.6%,https://www.youtube.com/watch?v=UDVr3ab3NVM
40,24,Idiota (Ao Vivo),Jão,6,3437963,-26.4%,https://www.youtube.com/watch?v=r2gppKSvBLE
41,40,A Cara do Crime (Nós Incomoda),"Mc Poze do Rodo, Bielzin, Mainstreet, MC Cabelinho, PL Quest & Neo Beats",39,3423418,0.9%,https://www.youtube.com/watch?v=2PRAiVs3MVc
42,21,Iphone Branco,Borges & Mainstreet,3,3403938,-31%,https://www.youtube.com/watch?v=xv8NrFQqKJ8
43,39,A Cara do Crime 2 (Cansou de Playboy),"Mc Poze do Rodo, Bielzin, Xamã & MC Cabelinho",6,3341745,-4.3%,https://www.youtube.com/watch?v=PJqHlzBiZ0A
44,38,Ela e Ela,Zé Neto & Cristiano,23,3312619,-5.2%,https://www.youtube.com/watch?v=jyFqlWOVOC0
45,49,ANACONDA *o* ~~~,Luísa Sonza & Mariah Angeliq ,11,3305672,5%,https://www.youtube.com/watch?v=iLTR0UyG2Yo
46,45,Alívio,Jessé Aguiar,40,3304093,1.6%,https://www.youtube.com/watch?v=JgLFoArntlI
47,33,Esqueça-Me Se For Capaz,Marília Mendonça & Maiara & Maraisa,19,3230636,-13.2%,https://www.youtube.com/watch?v=I8va_ChEIAI
48,65,Putariazinha,Felipe Amorim,22,3197965,38.3%,https://www.youtube.com/watch?v=_30UknzUmcw
49,,Set dos Casados,"Mc Davi, MC Marks, MC Ryan SP, Mc Kevin, MC Don Juan, MC Hariel, MC G15, Mc Phe Cachorrera, Gaab, MC Menor da VG & MC Kapela",22,3175387,,https://www.youtube.com/watch?v=ZdNmeRtuKik
50,44,Ficha Limpa (Ao Vivo),Gusttavo Lima,37,3159874,-3.5%,https://www.youtube.com/watch?v=_7DKuv_xsuY
51,48,Seu Perfil (Ao Vivo),Henrique & Juliano,4,3098729,-2.2%,https://www.youtube.com/watch?v=KvAagUxO3OY
52,,Adivinha Aí,Zé Vaqueiro,1,3027861,,https://www.youtube.com/watch?v=W5YaTIBFekM
53,50,Terra Prometida (feat. Mainstreet),"Oruam, Zack Vox & Marcin",5,2928330,-4.2%,https://www.youtube.com/watch?v=yvHbajFWOQE
54,46,A QUEDA,Gloria Groove,19,2926124,-9.3%,https://www.youtube.com/watch?v=BpxrvcYDnf4
55,58,ONDA DO BERIMBAU,dj eduardo da favela do pó & MC Menor MT,9,2852298,4.8%,https://www.youtube.com/watch?v=uiF6lbyVS-4
56,,Surface Pressure,Jessica Darrow,1,2820742,,https://www.youtube.com/watch?v=tQwVKr8rCYw
57,,La familia Madrigal,"--, -- & Encanto - Elenco",1,2731915,,https://www.youtube.com/watch?v=JWe_smmkgrw
58,55,ABALO EMOCIONAL (Ao Vivo),Luan Santana,3,2676766,-4.6%,https://www.youtube.com/watch?v=cPGKKktrObc
59,53,Coração Gelado 3,"MC Ryan SP, MC Letto, Mc IG, MC Joãozinho VT, DJ BOY, Mc Kako, MC Leozinho ZS & MC V7",10,2660509,-9%,https://www.youtube.com/watch?v=2PkxaVyVLpE
60,59,ESSÊNCIA DE CRIA (feat. Neo Beats),"MC Cabelinho, Bielzin, Mc Poze do Rodo & Tz da Coronel",10,2654664,3%,https://www.youtube.com/watch?v=hyDElqwFnYI
61,60,NO CHÃO NOVINHA,Anitta & PEDRO SAMPAIO,11,2650030,3%,https://www.youtube.com/watch?v=ls74YCwYB4k
62,54,LEILÃO,Gloria Groove,13,2579196,-8.7%,https://www.youtube.com/watch?v=X7cz9v6mHzg
63,,Você Beberia Ou Não Beberia? (Live),Zé Neto & Cristiano,25,2501038,,https://www.youtube.com/watch?v=pMaKEU1QzF4
64,69,Acordo (Ao Vivo),Henrique & Juliano,18,2493709,14.2%,https://www.youtube.com/watch?v=Rr5yQs-s0_0
65,,Poesia Acústica 12 - Pra Sempre,"Pineapple StormTV, Filipe Ret, Teto, Luiz Lins, Salve Malak, Borges, Budah, BIN, Marina Sena & Caio Luccas",1,2467177,,https://www.youtube.com/watch?v=D9MtpH2ZE2U
66,61,Passando o Rodo (feat. Lara Silva),"POCAH, MC Mirella & Tainá Costa",12,2446944,-4.9%,https://www.youtube.com/watch?v=IEDv84S-gqw
67,,All Of You (Karaoke),Sing King,1,2443615,,https://www.youtube.com/watch?v=may3tfKtNWg
68,,Então Volta (Live),Amado Batista & Kell Smith,1,2398024,,https://www.youtube.com/watch?v=gR2Vtcaqd7Y
69,,Nota de Repúdio (Ao Vivo),Gusttavo Lima,22,2390791,,https://www.youtube.com/watch?v=y1TtVi6qm98
70,73,Socadona (feat. Mr. Vegas),"Ludmilla, Mariah Angeliq  & Topo La Mascara",4,2375618,11.8%,https://www.youtube.com/watch?v=15wVHmz_Aag
71,82,Maldivas,Ludmilla,4,2359202,30.6%,https://www.youtube.com/watch?v=VsIp4-vnqlw
72,62,Saudade e Solidão (En Vivo),Vitor Fernandes,9,2354418,-5.6%,https://www.youtube.com/watch?v=SNbURUnTYCM
73,,Ilusão (Cracolândia) (feat. Alok & Salvador da Rima),"MC Hariel, Alok, MC Ryan, Mc Davi & Salvador da Rima",21,2303073,,https://www.youtube.com/watch?v=5LqeD-m7Iho
74,56,ESSE É LADRÃO,DJ BRUNIN DA NT & MC Topre,5,2267912,-17.6%,https://www.youtube.com/watch?v=4Y7c0DIdG3A
75,71,Quebradas,"MC Paulin da Capital, Mc Lipi , Dj GM & MC Cabelinho",12,2266196,4%,https://www.youtube.com/watch?v=ENHwrVK0wn8
76,57,Amava Nada (Ao Vivo),Lucas Lucco & Marília Mendonça,3,2210478,-19.7%,https://www.youtube.com/watch?v=4FaHeREoRUc
77,64,Não Sei o Que Lá,Marília Mendonça & Maiara & Maraisa,20,2188929,-9.1%,https://www.youtube.com/watch?v=vMMRpr2PXSw
78,,4M no Toque (Ao Vivo),MC Hariel & MC Pedrinho,1,2169217,,https://www.youtube.com/watch?v=HOug-9YSxsg
79,,Ainda Te Amo (Ao Vivo),Calcinha Preta,1,2140108,,https://www.youtube.com/watch?v=bNUEsNRjQkc
80,,Paulinha (Ao Vivo),Calcinha Preta,1,2139936,,https://www.youtube.com/watch?v=MQtQNlIyjns
81,70,"MT Eu Fiquei Com Uma Puta, Uma Puta Vontade VS Beat Serie Gold",Dj menor do sb,6,2112153,-3.1%,https://www.youtube.com/watch?v=UL7-YIS_R4Y
82,51,ERMINIO FÉLIX 2022 - MALVADÃO 3 - VERSÃO BREGADEIRA - CARNAVAL - PAREDÃO,Mc Reizin,7,2106483,-30.3%,https://www.youtube.com/watch?v=fo2iXmnmx0w
83,67,Motel Afrodite (Live),Marília Mendonça & Maiara & Maraisa,19,2062070,-5.9%,https://www.youtube.com/watch?v=qZxXZ2UpaBs
84,78,MALDITA PERIGOSA,DJ VILÃO & MC Scar,9,2058374,5.6%,https://www.youtube.com/watch?v=Amf8JCOKCUA
85,76,Enemy (feat. JID),Imagine Dragons,15,2043871,4.2%,https://www.youtube.com/watch?v=D9G1VOjN_84
86,52,Novinha Malada do Insta,Mc Josh,6,2004506,-31.7%,https://www.youtube.com/watch?v=yscpKRgaQdE
87,93,Unstoppable,Sia,4,1940032,25.4%,https://www.youtube.com/watch?v=YaEG2aWJnZ8
88,,Cruzeiro da Revoada,Hungria Hip-Hop & MC Ryan SP,11,1901788,,https://www.youtube.com/watch?v=kezf4Fo7B9M
89,74,Ela me Falou Que Quer Rave,"MC LEVIN, DJ Nikolas Alves Exclusive, Dj Kaioken & Dj Gege",18,1874872,-7.1%,https://www.youtube.com/watch?v=
90,77,Sem Dó,Matuê & L7NNON,8,1872494,-4.3%,https://www.youtube.com/watch?v=G-zyOLsfEBQ
91,,Amor e Fé,Hungria Hip-Hop,49,1841921,,https://www.youtube.com/watch?v=iZq0u3quAqo
92,92,Joga na Cara,MC Braz & MC Gabluca,3,1828724,17.7%,https://www.youtube.com/watch?v=G75DLlt1GuQ
93,,SEU DOUTOR (Ao Vivo),Luan Santana,2,1820802,,https://www.youtube.com/watch?v=XR4Zp0N6xgU
94,,Sigo na Fé do Pai,"Bielzin, Mc Poze do Rodo, MC Ryan SP & Salvador da Rima",1,1812442,,https://www.youtube.com/watch?v=76_J1jZLp5s
95,79,Chá De Casa Nova (Ao Vivo),Henrique & Juliano,11,1811903,-5.9%,https://www.youtube.com/watch?v=9Et53l5l-FE
96,,Amor e Amor,Gaab & Mc Davi,1,1780206,,https://www.youtube.com/watch?v=tk0AT9vQiys
97,86,Easy On Me,Adele,12,1751011,4.7%,https://www.youtube.com/watch?v=X-yIEMduRXk
98,80,Uma Ex (Ao Vivo),Murilo Huff & Jorge,18,1699574,-8.5%,https://www.youtube.com/watch?v=veKig4zrOFs
99,63,Boys Don't Cry,Anitta,4,1697849,-29.6%,https://www.youtube.com/watch?v=PkzJgGZBFDg
100,96,Hoje Eu Vou Te Usar,Mari Fernandez & Felipe Amorim,3,1642418,9.5%,https://www.youtube.com/watch?v=_0bDIQgliHg
