Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
24,17,Balanço Da Rede (Ao Vivo),Matheus Fernandes,23,3995345,-20.9%,https://www.youtube.com/watch?v=vAM1xXdRnH0
25,19,Incendeia,MC Kevin o Chris,6,3901786,-16.5%,https://www.youtube.com/watch?v=fFeQDbY741I
26,22,Mal Feito (Ao Vivo),Hugo & Guilherme & Marília Mendonça,31,3830045,-2.3%,https://www.youtube.com/watch?v=kyfXEMqvLgU
27,28,Seu Perfil (Ao Vivo),Henrique & Juliano,29,3805899,8.4%,https://www.youtube.com/watch?v=KvAagUxO3OY
28,,202,Kweller & Enzo Cello,1,3558744,,https://www.youtube.com/watch?v=ZPo_lMVkAxo
29,40,Só de Imaginar (Ao Vivo),Mari Fernandez & Zé Vaqueiro,16,3514453,13.8%,https://www.youtube.com/watch?v=OnYr3TisCcg
30,37,Nois É os Cara,"Mc Paiva ZS, Gabb MC, MC Kadu, Love Funk & MC Lemos",13,3421348,6.1%,https://www.youtube.com/watch?v=wumB0Qs2YT4
31,30,Pode Apostar (Ao Vivo),Mari Fernandez & Xand Avião,14,3385810,-2.7%,https://www.youtube.com/watch?v=5EuvLJPOuKo
32,39,Até a Próxima Vida (Ao Vivo),Henrique & Juliano,18,3363112,6.3%,https://www.youtube.com/watch?v=yrQuMSYsYZQ
33,31,Malvada,Zé Felipe,29,3361300,-2.7%,https://www.youtube.com/watch?v=r0mNwyywHIY
34,46,Haja Colírio (Ao Vivo) (feat. Hugo & Guilherme),Guilherme & Benuto,4,3315940,17%,https://www.youtube.com/watch?v=qjxNM9qF3LA
35,26,Virando o Olhinho,Kadu Martins,7,3313864,-9%,https://www.youtube.com/watch?v=7njueXmgObo
36,29,O Poder Dessa Garota,"Mc Gabzin, DJ TAK VADIÃO & dj sv",18,3296730,-6.1%,https://www.youtube.com/watch?v=L2_xh-r10OI
37,75,"Favela (feat. Love Funk, MC Neguinho do Kaxeta, Mc Kadu & Mc IG)","MC Ryan SP, MC Cebezinho & Mc Paiva ZS",2,3286525,64.4%,https://www.youtube.com/watch?v=8eYtGcbBkU4
38,24,Tu Tava Na Revoada,Wesley Safadão,13,3269903,-15.5%,https://www.youtube.com/watch?v=GmlBAosY3V0
39,36,Vampiro,"Matuê, Wiu & Teto",20,3146080,-4.9%,https://www.youtube.com/watch?v=TKqa-ZXGKYA
40,35,Sentadona (Remix),"Davi Kneip, Mc Frog, Dj Gabriel do Borel & Luísa Sonza",25,3107432,-6.4%,https://www.youtube.com/watch?v=VKaLjHZJ-GY
41,34,O Chamado,"Chefin, Mc Poze do Rodo & Mainstreet",2,3066934,-7.8%,https://www.youtube.com/watch?v=N9liPvylviE
42,27,O Fim é Triste (feat. DJ BOY),MC Hariel,9,3064625,-14.3%,https://www.youtube.com/watch?v=BZ-9iYlDpXc
43,38,Fim de Semana no Rio,Teto,21,3015460,-6.2%,https://www.youtube.com/watch?v=7AlAYttGnAg
44,44,Melodia Alucinógena,DJ AK BR & Dj Darge,2,3001759,2.2%,https://www.youtube.com/watch?v=SQ309FXp1KI
45,54,Vizão de Cria 2,"Caio Luccas, Dallass, Tz da Coronel, PJ HOUDINI, Thiago Anezzi, NADAMAL, MC Maneirinho & Filipe Ret",3,2958420,17.9%,https://www.youtube.com/watch?v=Sau1_hWFHJE
46,42,Desenrola Bate Joga de Ladin (feat. DJ Biel do Furduncinho),"L7NNON, Os Hawaianos & DJ Bel da CDD",20,2944918,-2.4%,https://www.youtube.com/watch?v=273pasBKH18
47,43,Molhando O Volante (Live),Jorge & Mateus,36,2847636,-4.1%,https://www.youtube.com/watch?v=_SjTFD9qVuE
48,45,Vai Lá Em Casa Hoje (Live),George Henrique & Rodrigo & Marília Mendonça,40,2825687,-2.5%,https://www.youtube.com/watch?v=r2ma8WPRppk
49,50,Para de Me Assistir (Ao Vivo),Mari Fernandez,9,2811640,8.4%,https://www.youtube.com/watch?v=n7xMP3Nwr6I
50,,Estrelinha (feat. Marília Mendonça),Di Paullo & Paulino,41,2675820,,https://www.youtube.com/watch?v=88_jnJP0OtA
51,53,Kikando e Me Olhando,"MC Braz, MC Tairon & Dj Win",19,2671024,5.6%,https://www.youtube.com/watch?v=x4QSi_Eb-c8
52,68,Doce Veneno,"Mc Paiva ZS, Love Funk & Kotim",3,2619457,19%,https://www.youtube.com/watch?v=thfYx-W63ws
53,55,Quem Vale Menos (Ao Vivo),Mari Fernandez,16,2605979,3.9%,https://www.youtube.com/watch?v=HVJWX1B9_lo
54,70,Então Valeu (Ao Vivo),Jorge & Mateus,2,2536641,16.9%,https://www.youtube.com/watch?v=z-XxedqPsqg
55,52,Não Pega Ninguém Ainda (Ao Vivo),Gusttavo Lima,11,2475931,-3.7%,https://www.youtube.com/watch?v=y3FdInN6n48
56,65,Falta Você,Thiaguinho,11,2466012,9.9%,https://www.youtube.com/watch?v=Qj-qS4aV0UY
57,61,Por Causa Dele (Ao Vivo),Kellen Byanca & Jessé Aguiar,4,2395647,2.6%,https://www.youtube.com/watch?v=MBg5g2g3okU
58,77,Não Fosse Tão Tarde,Lou Garcia,2,2368157,21.6%,https://www.youtube.com/watch?v=jd00enZSNFc
59,60,Festa de Vagabundo,Mc Paiva ZS & Kotim,10,2352798,-0.6%,https://www.youtube.com/watch?v=8xxXjzRlcjQ
60,63,Está Tudo Bem (Ao Vivo),Kellen Byanca,18,2337112,1%,https://www.youtube.com/watch?v=zP0KRlNPNos
61,57,Meu Número (Ao Vivo),Hugo & Guilherme & Jorge & Mateus,18,2301059,-5.5%,https://www.youtube.com/watch?v=SClzaJuWou4
62,58,Escolhe o Bandido,"MC CH da Z.O, MC Myres, Danado do Recife, eoo kendy & Deyvinho PL",6,2290205,-5.3%,https://www.youtube.com/watch?v=OaAqhlU6VjY
63,56,Pras Novinha (feat. DJ Pedrin),"MC Livinho, Dj LK da Escócia & DJ Breno",10,2228514,-10.7%,https://www.youtube.com/watch?v=vGBJmgZSeRc
64,72,7 Meiota,"Filipe Ret, MC Cabelinho & MC Maneirinho",8,2191915,3.3%,https://www.youtube.com/watch?v=qeFT0_8LIQw
65,33,Cheiro de Balada (Ao Vivo),Hugo & Guilherme & Gusttavo Lima,2,2184617,-36%,https://www.youtube.com/watch?v=6N7qDswjXu4
66,59,A Cara do Crime 3 (Brinde à Liberdade),"Mc Poze do Rodo, Orochi, Filipe Ret, Mainstreet & Bielzin",12,2156039,-10.6%,https://www.youtube.com/watch?v=3aKrgl3-Unc
67,51,Sentadinha Diferente,Dyamante DJ  & MC GW,6,2101708,-18.7%,https://www.youtube.com/watch?v=GQ78UQAgLCI
68,82,Bagulho Louco,Mc Paiva ZS,16,2080708,10.4%,https://www.youtube.com/watch?v=
69,66,Dengo (Ao Vivo),João Gomes,15,2056141,-7.6%,https://www.youtube.com/watch?v=mqYjyQG11GQ
70,84,Good Vibe,Filipe Ret & Caio Luccas,4,2054370,12.2%,https://www.youtube.com/watch?v=E4J0bFa4d0U
71,78,Agora Somos Ex,Nenho,16,2027682,4.9%,https://www.youtube.com/watch?v=LA-bc9dX4y0
72,76,"SET MK 2 (feat. MC Joãozinho VT, MC Ryan SP, MC Neguinho do Kaxeta, Mc Kanhoto, MC Don Juan & DJ BOY)","MC Hariel, Mc IG & MC Marks",11,2026672,2.3%,https://www.youtube.com/watch?v=H7yym8n8nLw
73,85,"Vida Loka, Pt. 1 (Live)",Racionais MC's,12,2017950,10.5%,https://www.youtube.com/watch?v=IL1epaZCTmk
74,64,Me Chama de Amor,Treyce & O Tubarão,19,1927096,-16.5%,https://www.youtube.com/watch?v=J9AfRmtdqGs
75,69,Mina Sensação,Deavele Santos & Juventude Forrozeira,4,1922502,-12.5%,https://www.youtube.com/watch?v=BedRL-vSSoE
76,83,Um Sonhador / Não Precisa / Não Aprendi A Dizer Adeus (Ao Vivo),Lauana Prado,4,1922309,2.8%,https://www.youtube.com/watch?v=HgP2KU16O0E
77,87,Cheia de Manias (Ao Vivo) (feat. Thiaguinho),Raça Negra,8,1908711,7.7%,https://www.youtube.com/watch?v=lxNd6LRi-PQ
78,90,ERRO PLANEJADO (Ao Vivo),Luan Santana & Henrique & Juliano,18,1897991,8.1%,https://www.youtube.com/watch?v=apPxQOfh0ek
79,,Pelado,NATTAN,1,1875044,,https://www.youtube.com/watch?v=3EtO6VToULk
80,67,São João Chegou,Renanzin Pressão,4,1863527,-15.5%,https://www.youtube.com/watch?v=VaLJO9ycpYI
81,73,"Let's Let's Go (feat. MC Hariel, Mc Kadu, MC Marks, MC Don Juan, Mc Luki & MC PH)","DJ GBR, Mc IG & MC Ryan SP",12,1863012,-10.5%,https://www.youtube.com/watch?v=Fh9lQcV94d4
82,79,Joga a Bunda,MC Rogerinho,6,1861707,-3.6%,https://www.youtube.com/watch?v=FqdDdGrB4tY
83,81,"Set do G15: A Revoada Começou (feat. MC Ryan SP, MC Menor da VG, JottaPê, Gaab & MC Don Juan)","MC Pedrinho, Mc Davi & MC G15",14,1858891,-1.6%,https://www.youtube.com/watch?v=1vXn6pl40bo
84,,Apontei pro Céu,"Dj GM, Mc Lipi  & Love Funk",10,1835494,,https://www.youtube.com/watch?v=PL19VJ13Ttg
85,,Deixa Eu Te Superar,Tarcísio do Acordeon,1,1830379,,https://www.youtube.com/watch?v=4lFYdHFaLxQ
86,71,Only Love Can Hurt Like This,Paloma Faith,7,1812471,-14.9%,https://www.youtube.com/watch?v=PaKr9gWqwl4
87,80,Joga Essa Rabeta,MC Teuzin PV & MC Skcot,12,1781332,-7.3%,https://www.youtube.com/watch?v=pIr6TjG7Rko
88,,Você Vai Sentir Saudade (Ao Vivo),Jorge & Mateus,1,1711824,,https://www.youtube.com/watch?v=EReAqpW85jA
89,97,Hotel Caro,Baco Exu do Blues & Luísa Sonza,10,1707629,1.5%,https://www.youtube.com/watch?v=PQrWORayZTc
90,91,Ô Lá na Roça (Ao Vivo),Felipe & Murillo & Ana Castela,4,1706112,-1.6%,https://www.youtube.com/watch?v=pPxs52_MVIU
91,,Amiga (Ao Vivo),Simone & Simaria,15,1703760,,https://www.youtube.com/watch?v=48s6RGU1dr0
92,74,5 Regras,Jorge & Mateus,3,1695094,-15.9%,https://www.youtube.com/watch?v=VFWKrXxJEdM
93,,As Menina da Pecuária,Ana Castela & Léo & Raphael,1,1652604,,https://www.youtube.com/watch?v=vcS7MXjupgk
94,95,Another Love,Tom Odell,7,1641185,-3.9%,https://www.youtube.com/watch?v=MwpMEbgC7DA
95,96,Pino da Granada (Ao Vivo em Rio Preto),Murilo Huff,4,1633201,-4.3%,https://www.youtube.com/watch?v=CWJc5gepckI
96,,Folha Seca,Amado Batista & Simone & Simaria,15,1623241,,https://www.youtube.com/watch?v=auF-ZZQmNRY
97,92,Assault (Carro Forte),"Orochi, Chefin, Oruam, Borges, Mainstreet & Bielzin",20,1605327,-7%,https://www.youtube.com/watch?v=n43oZSY7df0
98,,Under The Influence,Chris Brown,1,1602563,,https://www.youtube.com/watch?v=pfxyk1glEq4
99,100,Câmera Lenta (Ao Vivo),Mari Fernandez,6,1570456,-3.7%,https://www.youtube.com/watch?v=Bs3kAyGKgSM
100,,Chá de Chifre,"Marcynho Sensação, Mc Mari & Wesley Safadão",1,1529332,,https://www.youtube.com/watch?v=8x2QxMZIUH0
