Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
33,31,Ai Preto,"L7NNON, DJ Biel do Furduncinho & Bianca",27,3034401,3.8%,https://www.youtube.com/watch?v=NbB6qMA2lts
34,20,Carta pra Deus,"GDM, -- & --",2,2834716,-28.3%,https://www.youtube.com/watch?v=4jWiihUUvis
35,37,Imprevisto,"Yago Oproprio, Rô Rosa & Skeeter Beats",6,2748207,2.1%,https://www.youtube.com/watch?v=EbVV9FDxM4c
36,43,Horas Iguais,WIU & Oruam,10,2724974,9%,https://www.youtube.com/watch?v=hr_83ZXhmOI
37,38,Chá de Chifre,"Marcynho Sensação, Mc Mari & Wesley Safadão",17,2667545,-0.8%,https://www.youtube.com/watch?v=8x2QxMZIUH0
38,32,Set Wesley Alemão,"Mc Lipi , MC Paulin da Capital, MC Lemos, Gabb MC, Mc Paiva ZS, MC Lele JP, Mc Piedro & MC Ryan SP",14,2662097,-8.3%,https://www.youtube.com/watch?v=
39,46,Áudio Que Te Entrega,"Léo Santana, MC Don Juan & Mari Fernandez",35,2642023,6.9%,https://www.youtube.com/watch?v=b7A98jz4uUA
40,44,Assunto Delicado (Ao Vivo),Guilherme & Benuto & Xand Avião,11,2627091,5.2%,https://www.youtube.com/watch?v=OjZNMnmUVT4
41,35,Poesia Acústica 13,"Chris MC, Salve Malak, Tz da Coronel, MC Cabelinho, Chefin, L7NNON, Luísa Sonza, Oruam, Xamã & N.I.N.A",12,2592159,-7.2%,https://www.youtube.com/watch?v=69-jnA4QLSM
42,,Balanço Da Rede (Ao Vivo),Matheus Fernandes,35,2566696,,https://www.youtube.com/watch?v=vAM1xXdRnH0
43,49,Nois É os Cara,"Mc Paiva ZS, Gabb MC, MC Kadu, Love Funk & MC Lemos",28,2482467,2.8%,https://www.youtube.com/watch?v=wumB0Qs2YT4
44,74,Toma Tapa,MC Jacaré,3,2477140,40.4%,https://www.youtube.com/watch?v=vqHHUeEyEyU
45,42,Vizão de Cria 2,"Caio Luccas, Dallass, Tz da Coronel, PJ HOUDINI, Thiago Anezzi, NADAMAL, MC Maneirinho & Filipe Ret",19,2475149,-1.1%,https://www.youtube.com/watch?v=Sau1_hWFHJE
46,41,Mal Sei Falar de Amor,Raffé & Mainstreet,9,2420459,-3.7%,https://www.youtube.com/watch?v=BJa8zgf0cdQ
47,40,Cheiro da Karolina,Luiz Poderoso Chefão,7,2407769,-5.7%,https://www.youtube.com/watch?v=9gbWg7EGFEc
48,47,Gostosinha é Ela,Felipe Amorim,20,2404473,-2.2%,https://www.youtube.com/watch?v=zSRjeUpQUwI
49,48,Another Love,Tom Odell,22,2376413,-2.2%,https://www.youtube.com/watch?v=MwpMEbgC7DA
50,45,Unholy (Live),Kim Petras & Sam Smith,11,2355061,-5.4%,https://www.youtube.com/watch?v=Uq9gPaIzbe8
51,50,Doce Veneno,"Mc Paiva ZS, Love Funk & Kotim",19,2221865,-6.4%,https://www.youtube.com/watch?v=thfYx-W63ws
52,,Coração de Gelo,WIU,1,2208635,,https://www.youtube.com/watch?v=p03BWB5SN4M
53,56,Pactos (Ao Vivo),Matheus & Kauan & Jorge & Mateus,7,2187223,5.9%,https://www.youtube.com/watch?v=jPwCxjJqHGw
54,51,Quem Não Conhece Tá Sem Internet,"MC Marks, DJ BOY & Dj GM",14,2170796,-8.4%,https://www.youtube.com/watch?v=oc0wsia4b3E
55,,Malvada,Zé Felipe,35,2146059,,https://www.youtube.com/watch?v=r0mNwyywHIY
56,71,Cheiro da Karolina,Luiz Poderoso Chefão,7,2139797,17.9%,https://www.youtube.com/watch?v=9gbWg7EGFEc
57,57,Evento Cancelado (Ao Vivo),Henrique & Juliano,18,2101131,2.1%,https://www.youtube.com/watch?v=2cdF8Y3J1e4
58,,Oração,WIU,1,2067706,,https://www.youtube.com/watch?v=9l7E42BO57c
59,54,É Só Um Lance Lero Lero (feat. Mc Luiggi & Meno Saaint),"DJ Dozabri, DJ Arana & Silva Mc",3,2067568,-4.1%,https://www.youtube.com/watch?v=vY2nYrhFRVo
60,58,Pra pra pra,Deavele Santos,8,2062048,0.9%,https://www.youtube.com/watch?v=fvCyc6-eBgM
61,65,Final do Ano,"MC Don Juan, Mc Paiva ZS & DJ Yuri Martins",4,2052099,8.4%,https://www.youtube.com/watch?v=G6lmTPZ_WqM
62,53,DEPOIS DO UNIVERSO,Giulia Be,5,2031439,-13.5%,https://www.youtube.com/watch?v=DwY36fs3c_E
63,60,CORAÇÃO CIGANO (Ao Vivo),Luan Santana & Luísa Sonza,18,2015145,3.2%,https://www.youtube.com/watch?v=Vz4Sb1bl1IE
64,,Vaqueira,Eric Land & Iguinho e Lulinha,1,2005848,,https://www.youtube.com/watch?v=H-Zggz8dKWA
65,66,Temporal,Hungria Hip-Hop,12,2005231,6.2%,https://www.youtube.com/watch?v=bwGftC32wNw
66,64,Te Amo Demais,Marília Mendonça,20,1984920,4.5%,https://www.youtube.com/watch?v=P2qvD7LRBAo
67,67,Ex dos Meus Sonhos (Ao Vivo),Gusttavo Lima,9,1933369,2.8%,https://www.youtube.com/watch?v=d7NMHcIecCE
68,59,"Panamera (feat. MC Joãozinho VT, DJ Koringa MPC & Dj GM)","Mc Kako, MC Tuto & Mc Kanhoto",7,1920219,-3.2%,https://www.youtube.com/watch?v=F00u9GZV_iQ
69,61,Under The Influence,Chris Brown,17,1906545,-1.3%,https://www.youtube.com/watch?v=pfxyk1glEq4
70,,Coração de Carro Forte,Hungria Hip-Hop,1,1887495,,https://www.youtube.com/watch?v=i1k6o74iRfw
71,,Molhando O Volante (Live),Jorge & Mateus,46,1878534,,https://www.youtube.com/watch?v=_SjTFD9qVuE
72,69,Volta Pro Teu Vaqueiro,DJ Ivis,5,1876436,0.5%,https://www.youtube.com/watch?v=cRD-WZOYTEQ
73,72,"Let's Go 3 (feat. MC Ryan SP, MC Don Juan, MC PH, Mc Luki, Mc Paiva ZS, MC GP & Makalo)","DJ GBR, Mc IG & MC Marks",6,1867003,4.4%,https://www.youtube.com/watch?v=sj-pRriVRJI
74,34,"Revoada do Tubarão 3 (feat. MC Joãozinho VT, MD Chefe, Mc Davi, Mc IG, Mc Kevin, Mc Paiva ZS & POCAH)","MC Ryan SP, MC Hariel & MC Don Juan",3,1854410,-34.6%,https://www.youtube.com/watch?v=DeVsfHet-uA
75,55,Dreamers (feat. Fahad Al Kubaisi),Jung Kook,2,1852392,-11.1%,https://www.youtube.com/watch?v=IwzkfMmNMpM
76,70,Não Fosse Tão Tarde (Ao Vivo),Wesley Safadão & Lucas Aboiador,9,1849409,-0.1%,https://www.youtube.com/watch?v=s9Kdh7RAjIY
77,,Dengo (Ao Vivo),João Gomes,21,1827238,,https://www.youtube.com/watch?v=mqYjyQG11GQ
78,,Passar de Foguetão 3 (feat. Mc Davi),"MC Hariel, MC Ryan SP & MC Don Juan",1,1817932,,https://www.youtube.com/watch?v=LhAh8GTu10k
79,68,Vestido No Chão (Ao Vivo),Hugo & Guilherme,13,1799651,-4.3%,https://www.youtube.com/watch?v=fFNt_dC9NyU
80,80,Digo ou Não Digo (Ao Vivo),João Gomes & L7NNON,11,1797748,11.2%,https://www.youtube.com/watch?v=Wv6xQMEC-Wo
81,62,Tropa do Mais Novo,"Chefin, Vulgo FK, Mainstreet & Ajaxx",12,1790790,-7.2%,https://www.youtube.com/watch?v=Ww056PGMT8Y
82,85,Vai Sentir Falta de Mim,Fabinho Testado & Iguinho e Lulinha,2,1789370,15%,https://www.youtube.com/watch?v=JSqirB_c55E
83,63,Mundo Covarde,"Mc Poze do Rodo, Oruam & DJ Felipe Rosa",4,1785742,-6.6%,https://www.youtube.com/watch?v=n2vr0aGhvTc
84,77,A Loira a Morena e a Ruiva,Josué Bom de Faixa,8,1783605,3.6%,https://www.youtube.com/watch?v=EJRthCh9E-Y
85,76,Peças De Grife,"Menor MC, Dj Matt D & Oruam",11,1775167,2.1%,https://www.youtube.com/watch?v=emCOBeMdK18
86,73,Good Vibe,Filipe Ret & Caio Luccas,20,1760656,-0.4%,https://www.youtube.com/watch?v=E4J0bFa4d0U
87,79,Beijo de Glicose (Ao Vivo),Diego & Victor Hugo & Jorge & Mateus,7,1729421,6.2%,https://www.youtube.com/watch?v=M4gwPKau-ag
88,,Louco e Sonhador,MC Neguinho do Kaxeta,22,1702586,,https://www.youtube.com/watch?v=o9XUR25BxGo
89,75,Hino dos Mlks (feat. Mainstreet),"BIN, Orochi & Caio Passos",7,1669758,-4.9%,https://www.youtube.com/watch?v=Y69kiJ3fRr8
90,88,Alguém Me Chama Pra Beber (Ao Vivo),Hugo & Guilherme,3,1666303,12.3%,https://www.youtube.com/watch?v=mFzbT45t3vA
91,81,Cigana (Ao Vivo) (feat. Delacruz),Ludmilla,15,1648217,2.6%,https://www.youtube.com/watch?v=lZ_kegYXFWU
92,,Calm Down,Rema & Selena Gomez,1,1636834,,https://www.youtube.com/watch?v=WcIcVapfqXw
93,91,Mina Sensação,Deavele Santos & Juventude Forrozeira,20,1617160,13.5%,https://www.youtube.com/watch?v=BedRL-vSSoE
94,,Brinca Demais,"WIU, Matuê & Teto",1,1583418,,https://www.youtube.com/watch?v=msQ5cGBeyqA
95,83,Bondade de Deus (Ao Vivo),Isaías Saad,15,1568583,0%,https://www.youtube.com/watch?v=mZ9yZYo9Mmk
96,94,Cara de Tralha (feat. Natralhinha & MC PR),Dj Vitor Lima,2,1559856,11.7%,https://www.youtube.com/watch?v=svmKwDd5MlE
97,,Perdoou Nada (Ao Vivo),Israel & Rodolffo & Jorge & Mateus,1,1541082,,https://www.youtube.com/watch?v=xEd4vHYLDko
98,,Bandido,Zé Felipe & Mc Mari,21,1528034,,https://www.youtube.com/watch?v=YxGYumo6tpU
99,,Coladin (Minha Deusa),Zé Vaqueiro,1,1525030,,https://www.youtube.com/watch?v=eihpkV7KSKo
100,,VALHO NADA,"MC Cabelinho, Vinicin, Amorim, A.R, Palma, Felipe Rosa, Brutos & Bairro 13",1,1514269,,https://www.youtube.com/watch?v=5t0J5Yt4eI0
