Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
21,18,Ai Preto,"L7NNON, DJ Biel do Furduncinho & Bianca",20,4144832,-17.5%,https://www.youtube.com/watch?v=NbB6qMA2lts
22,20,Seu Perfil (Ao Vivo),Henrique & Juliano,38,4002410,-10%,https://www.youtube.com/watch?v=KvAagUxO3OY
23,13,Ex dos Meus Sonhos (Ao Vivo),Gusttavo Lima,2,3896791,-29.5%,https://www.youtube.com/watch?v=d7NMHcIecCE
24,19,Digo ou Não Digo (Ao Vivo),João Gomes & L7NNON,4,3682495,-22.1%,https://www.youtube.com/watch?v=Wv6xQMEC-Wo
25,26,Intuição (Ao Vivo),Mari Fernandez,24,3645564,-2.2%,https://www.youtube.com/watch?v=rfkXgby-xn0
26,21,Gostosinha é Ela,Felipe Amorim,13,3555728,-12.5%,https://www.youtube.com/watch?v=zSRjeUpQUwI
27,54,Pega o Guanabara,Wesley Safadão & Alanzim Coreano,2,3452508,41.5%,https://www.youtube.com/watch?v=uBc1wkTMywM
28,27,Doce Veneno,"Mc Paiva ZS, Love Funk & Kotim",12,3423673,-6.1%,https://www.youtube.com/watch?v=thfYx-W63ws
29,28,Ô Lá na Roça (Ao Vivo),Felipe & Murillo & Ana Castela,13,3342033,-2.3%,https://www.youtube.com/watch?v=pPxs52_MVIU
30,25,Quem Não Conhece Tá Sem Internet,"MC Marks, DJ BOY & Dj GM",7,3330491,-11.1%,https://www.youtube.com/watch?v=oc0wsia4b3E
31,31,Nois É os Cara,"Mc Paiva ZS, Gabb MC, MC Kadu, Love Funk & MC Lemos",22,3146998,0.4%,https://www.youtube.com/watch?v=wumB0Qs2YT4
32,29,Unholy (Live),Kim Petras & Sam Smith,4,3077375,-7.6%,https://www.youtube.com/watch?v=Uq9gPaIzbe8
33,38,Por Causa Dele (Ao Vivo),Kellen Byanca & Jessé Aguiar,13,2860502,1.5%,https://www.youtube.com/watch?v=MBg5g2g3okU
34,32,Assunto Delicado (Ao Vivo),Guilherme & Benuto & Xand Avião,4,2812343,-9.1%,https://www.youtube.com/watch?v=OjZNMnmUVT4
35,30,Bloqueado (Ao Vivo),Gusttavo Lima,47,2792555,-16%,https://www.youtube.com/watch?v=14C28JSO-sg
36,40,Tropa do Mais Novo,"Chefin, Vulgo FK, Mainstreet & Ajaxx",5,2691751,-2.7%,https://www.youtube.com/watch?v=Ww056PGMT8Y
37,41,Evento Cancelado (Ao Vivo),Henrique & Juliano,11,2687979,-2.6%,https://www.youtube.com/watch?v=2cdF8Y3J1e4
38,37,Áudio Que Te Entrega,"Léo Santana, MC Don Juan & Mari Fernandez",30,2675681,-7.1%,https://www.youtube.com/watch?v=b7A98jz4uUA
39,33,Balanço Da Rede (Ao Vivo),Matheus Fernandes,32,2612357,-14.8%,https://www.youtube.com/watch?v=vAM1xXdRnH0
40,,Nunca Mais Largo Você (Ao Vivo),Gusttavo Lima,1,2602773,,https://www.youtube.com/watch?v=Pg5YnRULxuY
41,39,Vizão de Cria 2,"Caio Luccas, Dallass, Tz da Coronel, PJ HOUDINI, Thiago Anezzi, NADAMAL, MC Maneirinho & Filipe Ret",12,2602557,-6.7%,https://www.youtube.com/watch?v=Sau1_hWFHJE
42,47,Under The Influence,Chris Brown,10,2558098,-4.1%,https://www.youtube.com/watch?v=pfxyk1glEq4
43,,O Preço,"MC Hariel, MC Ryan SP & Mc Paiva ZS",1,2507612,,https://www.youtube.com/watch?v=nGmITmSf0X4
44,46,Molhando O Volante (Live),Jorge & Mateus,44,2505933,-7%,https://www.youtube.com/watch?v=_SjTFD9qVuE
45,67,Não Fosse Tão Tarde (Ao Vivo),Wesley Safadão & Lucas Aboiador,2,2444660,12%,https://www.youtube.com/watch?v=s9Kdh7RAjIY
46,,A Loira a Morena e a Ruiva,Josué Bom de Faixa,1,2442719,,https://www.youtube.com/watch?v=EJRthCh9E-Y
47,57,Giro Loko,"DJ BOY, MC Joãozinho VT, MC Ryan SP, MC Tuto, Mc Kadu, Mc Kanhoto & MC Magal",5,2425237,1.7%,https://www.youtube.com/watch?v=1CIIIv9dfzg
48,36,Bandido,Zé Felipe & Mc Mari,18,2410082,-16.5%,https://www.youtube.com/watch?v=YxGYumo6tpU
49,34,Te Amo Demais,Marília Mendonça,13,2402575,-19.3%,https://www.youtube.com/watch?v=P2qvD7LRBAo
50,35,Tchuco Nela,MC Rogerinho & Wesley Safadão,27,2380129,-19.4%,https://www.youtube.com/watch?v=dEjA3uw5s3I
51,58,Chá de Chifre,"Marcynho Sensação, Mc Mari & Wesley Safadão",10,2377112,1.5%,https://www.youtube.com/watch?v=8x2QxMZIUH0
52,,Dengo (Ao Vivo),João Gomes,20,2331075,,https://www.youtube.com/watch?v=mqYjyQG11GQ
53,44,Vento Forte,MC Jacaré & DJ TK,14,2327804,-14.8%,https://www.youtube.com/watch?v=e6yUmOtchLE
54,51,Cão Sem Dono,Mari Fernandez,3,2288654,-7.8%,https://www.youtube.com/watch?v=n-YI6SpWZyE
55,42,Metflix,"Mc Poze do Rodo, Mainstreet, Ajaxx & --",14,2218467,-19.5%,https://www.youtube.com/watch?v=_BfZRdFFdE8
56,,Reverse,HITMAKER & Ana Castela,1,2195640,,https://www.youtube.com/watch?v=Y3lnyy515tc
57,43,CORAÇÃO CIGANO (Ao Vivo),Luan Santana & Luísa Sonza,11,2117543,-23.1%,https://www.youtube.com/watch?v=Vz4Sb1bl1IE
58,,"GTA SP (feat. TrapLaudo, Mc Kadu, MC GP, Mc Luki, Mc Kanhoto, Menor Will, Lil Kid 777 & Danielzinho Grau)","Mc IG, MC PH & MC Ryan SP",1,2116689,,https://www.youtube.com/watch?v=EAjUa_vfshY
59,59,Another Love,Tom Odell,16,2114083,-8%,https://www.youtube.com/watch?v=MwpMEbgC7DA
60,64,Temporal,Hungria Hip-Hop,5,2076456,-6.2%,https://www.youtube.com/watch?v=bwGftC32wNw
61,75,Good Vibe,Filipe Ret & Caio Luccas,13,2055121,0.4%,https://www.youtube.com/watch?v=E4J0bFa4d0U
62,74,O Fim é Triste (feat. DJ BOY),MC Hariel,18,2046389,-1.4%,https://www.youtube.com/watch?v=BZ-9iYlDpXc
63,70,Pelado,NATTAN,10,2042084,-4.4%,https://www.youtube.com/watch?v=3EtO6VToULk
64,68,Não Fosse Tão Tarde,Lou Garcia,11,2027775,-6.1%,https://www.youtube.com/watch?v=jd00enZSNFc
65,93,Dark Horse (feat. Juicy J),Katy Perry,2,2016333,12.4%,https://www.youtube.com/watch?v=0KSOMA3QBU0
66,63,Mina Sensação,Deavele Santos & Juventude Forrozeira,13,2014885,-9.8%,https://www.youtube.com/watch?v=BedRL-vSSoE
67,65,Horas Iguais,WIU & Oruam,3,2011140,-8.6%,https://www.youtube.com/watch?v=hr_83ZXhmOI
68,66,O Chamado,"Chefin, Mc Poze do Rodo & Mainstreet",11,1995885,-8.7%,https://www.youtube.com/watch?v=N9liPvylviE
69,60,Festa de Vagabundo,Mc Paiva ZS & Kotim,19,1994183,-12%,https://www.youtube.com/watch?v=8xxXjzRlcjQ
70,62,Perfeito Pra Ficar Sozinho (Ao Vivo),Murilo Huff & Maiara & Maraisa,11,1934766,-13.6%,https://www.youtube.com/watch?v=IOuLc9ZhLuQ
71,,Mal Sei Falar de Amor,Raffé & Mainstreet,2,1923810,,https://www.youtube.com/watch?v=BJa8zgf0cdQ
72,,Pra pra pra,Deavele Santos,1,1894943,,https://www.youtube.com/watch?v=fvCyc6-eBgM
73,55,Não Pega Ninguém Ainda (Ao Vivo),Gusttavo Lima,20,1887604,-22.1%,https://www.youtube.com/watch?v=y3FdInN6n48
74,90,Vestido No Chão (Ao Vivo),Hugo & Guilherme,6,1859963,1.4%,https://www.youtube.com/watch?v=fFNt_dC9NyU
75,92,Only Love Can Hurt Like This,Paloma Faith,16,1850197,2%,https://www.youtube.com/watch?v=PaKr9gWqwl4
76,,OLHADINHA,PEDRO SAMPAIO & Zé Felipe,1,1845657,,https://www.youtube.com/watch?v=LgUge9CfHPs
77,49,A Culpa É Tua Você Falou pra Fulana,Selminho DJ & MC Durrony,9,1834181,-29.9%,https://www.youtube.com/watch?v=bj15pZE_63A
78,79,"Noite Paulista (feat. Mc Luki, Gabb MC & MC PH)","Mc IG, MC Ryan SP & Mc Paiva ZS",6,1799661,-8.9%,https://www.youtube.com/watch?v=SklvRBIrI88
79,81,Eu Tenho a Senha (Ao Vivo),João Gomes,7,1784740,-7.6%,https://www.youtube.com/watch?v=deVm70yarNw
80,69,Peças De Grife,"Menor MC, Dj Matt D & Oruam",4,1763996,-18.2%,https://www.youtube.com/watch?v=emCOBeMdK18
81,61,Baile no Morro,MC Tairon & Mc Vitin da Igrejinha,18,1742926,-22.2%,https://www.youtube.com/watch?v=4zhowmwBCuw
82,73,Boca de Mel,MC Jacaré,5,1735175,-17%,https://www.youtube.com/watch?v=EaWSOxIBhS4
83,77,Melodia Alucinógena,DJ AK BR & Dj Darge,11,1733856,-14.5%,https://www.youtube.com/watch?v=SQ309FXp1KI
84,95,Se Não Tivesse Ido / Frio da Madrugada / Mensagem Pra Ela (Ao Vivo),"Hugo & Guilherme, Fred e Fabrício & Murilo Huff",5,1714279,-1.2%,https://www.youtube.com/watch?v=fyEW5nT98_g
85,,Primeiro Beck Ela Me Mamou,"Mc Kitinho, Mc guizinho niazi, DJ DEIVÃO & Silva Mc",1,1713566,,https://www.youtube.com/watch?v=oGunJrS8SWs
86,,Mel do Egito,CABBRAU & Leandro e As Abusadas,1,1700658,,https://www.youtube.com/watch?v=0RzS72cvqbc
87,76,CACHORRINHAS,Luísa Sonza,14,1690316,-17%,https://www.youtube.com/watch?v=__ur8Ykcivw
88,91,Predestinado,Oruam,13,1686618,-7.9%,https://www.youtube.com/watch?v=kqPSfz_bCX8
89,87,Bondade de Deus (Ao Vivo),Isaías Saad,9,1657082,-10.6%,https://www.youtube.com/watch?v=mZ9yZYo9Mmk
90,97,Sweater Weather,The Neighbourhood,18,1652934,-3.7%,https://www.youtube.com/watch?v=GCdwKhTtNNw
91,80,Cigana (Ao Vivo) (feat. Delacruz),Ludmilla,8,1652273,-15.8%,https://www.youtube.com/watch?v=lZ_kegYXFWU
92,86,Não Aceito Mais (Ao Vivo),João Gomes,5,1643103,-11.5%,https://www.youtube.com/watch?v=sllfKTGARPU
93,83,"Só Era Pix, Não Era Amor (feat. MC Hariel)",Mc IG & DJ BOY,6,1626607,-14.8%,https://www.youtube.com/watch?v=U2rocqmbqBA
94,85,Falta Você,Thiaguinho,20,1615632,-13.6%,https://www.youtube.com/watch?v=Qj-qS4aV0UY
95,88,Shut Down,BLACKPINK,5,1605259,-12.8%,https://www.youtube.com/watch?v=POe9SOEKotk
96,,Balmain (feat. Caio Passos),Mc Daniel,1,1601678,,https://www.youtube.com/watch?v=R3EAwjEn0vg
97,89,202,Kweller & Enzo Cello,10,1562569,-15.1%,https://www.youtube.com/watch?v=ZPo_lMVkAxo
98,82,Bafora o Lança (feat. menor adr),Mario MC,2,1555188,-19.2%,https://www.youtube.com/watch?v=RoNVYaKAZpQ
99,,Summertime Sadness,Lana Del Rey,1,1523891,,https://www.youtube.com/watch?v=nyuo9-OjNNg
100,94,Insônia (Ao Vivo),Ludmilla & Marília Mendonça,8,1465587,-15.9%,https://www.youtube.com/watch?v=NpRT4arxb_Y
