Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
28,21,Me Sinto Abençoado (feat. Ajaxx),Mc Poze do Rodo,11,4242041,-7.3%,https://www.youtube.com/watch?v=BKDz5kNjkfU
29,,É Só Blusão da Ecko e Boné da Lacoste Vs Putaria (feat. Mc Denny) (feat. MC Denny),DJ TK,1,4132850,,https://www.youtube.com/watch?v=5qHJ6bSyPKY
30,22,"Tchau Obrigado (feat. Mc Kadu, MC GP & Mc Kanhoto)","MC Ryan SP, Mc Paiva ZS & Mc IG",7,3940061,-11.6%,https://www.youtube.com/watch?v=c7mbGJvX6t4
31,23,Todo Mundo Menos Você,Marília Mendonça & Maiara & Maraisa,21,3925157,-10.2%,https://www.youtube.com/watch?v=UDVr3ab3NVM
32,26,Não Vou Te Bloquear (Ao Vivo),"MC Don Juan, Tarcísio do Acordeon & DG e Batidão Stronda",8,3769270,-7.3%,https://www.youtube.com/watch?v=6lsOfEHb4C4
33,25,Esqueça-Me Se For Capaz,Marília Mendonça & Maiara & Maraisa,18,3722797,-9.1%,https://www.youtube.com/watch?v=I8va_ChEIAI
34,97,DANÇARINA (Remix),PEDRO SAMPAIO & MC Pedrinho,2,3703451,141.5%,https://www.youtube.com/watch?v=I_gwjhvXxzM
35,28,Estrelinha (feat. Marília Mendonça),Di Paullo & Paulino,18,3645572,-4.1%,https://www.youtube.com/watch?v=88_jnJP0OtA
36,36,Anota Aí,Mc Lipi ,9,3610569,1.7%,https://www.youtube.com/watch?v=OXFN3ZMgaVk
37,42,Molhando O Volante (Live),Jorge & Mateus,10,3564107,6.5%,https://www.youtube.com/watch?v=_SjTFD9qVuE
38,63,Ela e Ela,Zé Neto & Cristiano,22,3494090,45.2%,https://www.youtube.com/watch?v=jyFqlWOVOC0
39,27,A Cara do Crime 2 (Cansou de Playboy),"Mc Poze do Rodo, Bielzin, Xamã & MC Cabelinho",5,3490792,-13.3%,https://www.youtube.com/watch?v=PJqHlzBiZ0A
40,31,A Cara do Crime (Nós Incomoda),"Mc Poze do Rodo, Bielzin, Mainstreet, MC Cabelinho, PL Quest & Neo Beats",38,3394550,-9.2%,https://www.youtube.com/watch?v=2PRAiVs3MVc
41,34,Revoada No Colchão,Zé Felipe & Marcynho Sensação,23,3379366,-7.3%,https://www.youtube.com/watch?v=0jnZreO4Dvs
42,33,Baby Me Atende,Matheus Fernandes & Dilsinho,47,3378154,-7.8%,https://www.youtube.com/watch?v=qMEsx__88Gk
43,60,Coração Cachorro (Late Coração),Ávine Vinny & Matheus Fernandes,21,3342737,30.7%,https://www.youtube.com/watch?v=pGttcnBBzW4
44,41,Ficha Limpa (Ao Vivo),Gusttavo Lima,36,3273515,-2.4%,https://www.youtube.com/watch?v=_7DKuv_xsuY
45,50,Alívio,Jessé Aguiar,39,3250629,6%,https://www.youtube.com/watch?v=JgLFoArntlI
46,39,A QUEDA,Gloria Groove,18,3227404,-7.5%,https://www.youtube.com/watch?v=BpxrvcYDnf4
47,,Desbloqueado (Ao Vivo),Diego & Victor Hugo,25,3220150,,https://www.youtube.com/watch?v=eJO62WkGzcU
48,40,Seu Perfil (Ao Vivo),Henrique & Juliano,3,3169170,-7.7%,https://www.youtube.com/watch?v=KvAagUxO3OY
49,45,ANACONDA *o* ~~~,Luísa Sonza & Mariah Angeliq ,10,3149643,-5%,https://www.youtube.com/watch?v=iLTR0UyG2Yo
50,38,Terra Prometida (feat. Mainstreet),"Oruam, Zack Vox & Marcin",4,3055891,-12.9%,https://www.youtube.com/watch?v=yvHbajFWOQE
51,20,ERMINIO FÉLIX 2022 - MALVADÃO 3 - VERSÃO BREGADEIRA - CARNAVAL - PAREDÃO,Mc Reizin,6,3020732,-34.2%,https://www.youtube.com/watch?v=fo2iXmnmx0w
52,44,Novinha Malada do Insta,Mc Josh,5,2935450,-11.9%,https://www.youtube.com/watch?v=yscpKRgaQdE
53,48,Coração Gelado 3,"MC Ryan SP, MC Letto, Mc IG, MC Joãozinho VT, DJ BOY, Mc Kako, MC Leozinho ZS & MC V7",9,2922762,-5.6%,https://www.youtube.com/watch?v=2PkxaVyVLpE
54,52,LEILÃO,Gloria Groove,12,2826187,-7.5%,https://www.youtube.com/watch?v=X7cz9v6mHzg
55,29,ABALO EMOCIONAL (Ao Vivo),Luan Santana,2,2805545,-25.6%,https://www.youtube.com/watch?v=cPGKKktrObc
56,54,ESSE É LADRÃO,DJ BRUNIN DA NT & MC Topre,4,2753788,-8.1%,https://www.youtube.com/watch?v=4Y7c0DIdG3A
57,30,Amava Nada (Ao Vivo),Lucas Lucco & Marília Mendonça,2,2753476,-26.6%,https://www.youtube.com/watch?v=4FaHeREoRUc
58,57,ONDA DO BERIMBAU,dj eduardo da favela do pó & MC Menor MT,8,2721997,-3.5%,https://www.youtube.com/watch?v=uiF6lbyVS-4
59,58,ESSÊNCIA DE CRIA (feat. Neo Beats),"MC Cabelinho, Bielzin, Mc Poze do Rodo & Tz da Coronel",9,2576698,-5.3%,https://www.youtube.com/watch?v=hyDElqwFnYI
60,43,NO CHÃO NOVINHA,Anitta & PEDRO SAMPAIO,10,2573932,-22.8%,https://www.youtube.com/watch?v=ls74YCwYB4k
61,51,Passando o Rodo (feat. Lara Silva),"POCAH, MC Mirella & Tainá Costa",11,2572271,-15.9%,https://www.youtube.com/watch?v=IEDv84S-gqw
62,56,Saudade e Solidão (En Vivo),Vitor Fernandes,8,2493633,-11.9%,https://www.youtube.com/watch?v=SNbURUnTYCM
63,37,Boys Don't Cry,Anitta,3,2410443,-31.9%,https://www.youtube.com/watch?v=PkzJgGZBFDg
64,59,Não Sei o Que Lá,Marília Mendonça & Maiara & Maraisa,19,2407720,-7.7%,https://www.youtube.com/watch?v=vMMRpr2PXSw
65,80,Putariazinha,Felipe Amorim,21,2312466,25.1%,https://www.youtube.com/watch?v=_30UknzUmcw
66,72,Formosa,Kaio Viana & MC CJ,9,2258734,6.3%,https://www.youtube.com/watch?v=HVSSnhgm8So
67,66,Motel Afrodite (Live),Marília Mendonça & Maiara & Maraisa,18,2191100,-6.3%,https://www.youtube.com/watch?v=qZxXZ2UpaBs
68,90,Senta Com Amor,Furacão Hit,2,2185188,33.2%,https://www.youtube.com/watch?v=krfwVY9HaDk
69,68,Acordo (Ao Vivo),Henrique & Juliano,17,2184141,-4.2%,https://www.youtube.com/watch?v=Rr5yQs-s0_0
70,70,"MT Eu Fiquei Com Uma Puta, Uma Puta Vontade VS Beat Serie Gold",Dj menor do sb,5,2180486,0%,https://www.youtube.com/watch?v=UL7-YIS_R4Y
71,62,Quebradas,"MC Paulin da Capital, Mc Lipi , Dj GM & MC Cabelinho",11,2179501,-11.3%,https://www.youtube.com/watch?v=ENHwrVK0wn8
72,,Eu Sei De Cor (Ao Vivo),Marília Mendonça,52,2128825,,https://www.youtube.com/watch?v=2QTCKfVN1ZE
73,75,Socadona (feat. Mr. Vegas),"Ludmilla, Mariah Angeliq  & Topo La Mascara",3,2125709,4.1%,https://www.youtube.com/watch?v=15wVHmz_Aag
74,69,Ela me Falou Que Quer Rave,"MC LEVIN, DJ Nikolas Alves Exclusive, Dj Kaioken & Dj Gege",17,2017169,-9.3%,https://www.youtube.com/watch?v=
75,,Aquelas Coisas (Ao Vivo),João Gomes & Tarcísio do Acordeon,24,1982108,,https://www.youtube.com/watch?v=mpiX5Szs-Xs
76,55,Enemy (feat. JID),Imagine Dragons,14,1961856,-34.4%,https://www.youtube.com/watch?v=D9G1VOjN_84
77,74,Sem Dó,Matuê & L7NNON,7,1956605,-6.4%,https://www.youtube.com/watch?v=G-zyOLsfEBQ
78,76,MALDITA PERIGOSA,DJ VILÃO & MC Scar,8,1948478,-2.5%,https://www.youtube.com/watch?v=Amf8JCOKCUA
79,78,Chá De Casa Nova (Ao Vivo),Henrique & Juliano,10,1924957,-1.2%,https://www.youtube.com/watch?v=9Et53l5l-FE
80,73,Uma Ex (Ao Vivo),Murilo Huff & Jorge,17,1857568,-12.3%,https://www.youtube.com/watch?v=veKig4zrOFs
81,,Melhor Ser Uma Saudade (En Vivo),Zé Neto & Cristiano,2,1829526,,https://www.youtube.com/watch?v=XUbnhFO0bUc
82,81,Maldivas,Ludmilla,3,1806316,-1.3%,https://www.youtube.com/watch?v=VsIp4-vnqlw
83,,Ela Não Vai Voltar (Ao Vivo),João Gomes,18,1736196,,https://www.youtube.com/watch?v=b2bHm9vZYpQ
84,77,Passar de Foguetão 2 (Ao vivo),"MC Don Juan, MC Hariel & MC Ryan SP",15,1733270,-12.3%,https://www.youtube.com/watch?v=GBXt9oB407c
85,,Se Tiver Coragem Joga Fora / Inevitável / Meu Segredo / Não Imploro por Amor / Então Pode Ir (Ao Vivo),Murilo Huff,2,1685121,,https://www.youtube.com/watch?v=jbS0GWNwG00
86,88,Easy On Me,Adele,11,1672342,0.6%,https://www.youtube.com/watch?v=X-yIEMduRXk
87,79,Não Me Arranha (Ao Vivo),Gusttavo Lima,19,1645147,-13.3%,https://www.youtube.com/watch?v=CGbvMQ7xDtE
88,85,Numanice Lud Session: Modo Avião / A Tua Voz / 700 Por Hora / Radar / A Música Mais Triste do Ano (Ao vivo),Ludmilla & Gloria Groove,8,1620110,-8.5%,https://www.youtube.com/watch?v=lhDKryCuhhs
89,86,Fã Clube,Marília Mendonça & Maiara & Maraisa,15,1595155,-6.1%,https://www.youtube.com/watch?v=gwS9nU4Aavw
90,,Incrivel Jogando a Potranca,Mc Gabzin & DJ Swat,1,1583748,,https://www.youtube.com/watch?v=H7Ou8HPU3Ko
91,96,Universo Conspirou (Ao Vivo),Henrique & Juliano,7,1576011,2.7%,https://www.youtube.com/watch?v=FpsTsW408s4
92,89,Joga na Cara,MC Braz & MC Gabluca,2,1553881,-5.8%,https://www.youtube.com/watch?v=G75DLlt1GuQ
93,,Unstoppable,Sia,3,1547422,,https://www.youtube.com/watch?v=YaEG2aWJnZ8
94,,Batom de Cereja,Israel & Rodolffo,32,1508386,,https://www.youtube.com/watch?v=3vYeQLJ2as4
95,83,Eu Já Tava Bem (Ao Vivo),Wesley Safadão,11,1503461,-17.6%,https://www.youtube.com/watch?v=XpNWBVtXFsI
96,71,Hoje Eu Vou Te Usar,Mari Fernandez & Felipe Amorim,2,1500571,-31%,https://www.youtube.com/watch?v=_0bDIQgliHg
97,,Mais um Favelado,"Dj GM, Mc Lipi , MC Lele JP, MC Lemos & MC Liro",9,1485009,,https://www.youtube.com/watch?v=txqvRehMqRg
98,,Rasteira (Ao Vivo),Henrique & Juliano,9,1459300,,https://www.youtube.com/watch?v=lWMTOl1KPbs
99,,Bye Bye (Ao Vivo),Marília Mendonça,26,1453021,,https://www.youtube.com/watch?v=tnfbhjbbmu4
100,,Sem Filtro,IZA,2,1448890,,https://www.youtube.com/watch?v=fWVTtwI4Rco
