Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
91,99,Perdoou Nada (Ao Vivo),Israel & Rodolffo & Jorge & Mateus,6,1593660,10.4%,https://www.youtube.com/watch?v=xEd4vHYLDko
92,100,Coração Amoleceu,MC Don Juan,2,1589466,11%,https://www.youtube.com/watch?v=3EhhbOPRSeU
93,,Dois Fugitivos (Ao Vivo),Simone Mendes,1,1572989,,https://www.youtube.com/watch?v=9D3c4FlFuy8
94,,Lovezinho,"Treyce, MC Kevinho & Tainá Costa",1,1571215,,https://www.youtube.com/watch?v=EnJ-AfEjRo0
95,87,Tubarão Te Amo (feat. Mc Jhenny & MC RF),"Dj LK da Escócia, Tchakabum & MC Ryan SP",18,1566682,2.4%,https://www.youtube.com/watch?v=tBdx1b40rfU
96,92,Uma Coisa Nova (Ao Vivo),Maria Marçal,6,1566126,4.7%,https://www.youtube.com/watch?v=OgH8-5OAQzg
97,91,Eu To no Jogo (feat. MC Magal),"MC Tuto, MC Joãozinho VT & Mc Kako",2,1561780,4.3%,https://www.youtube.com/watch?v=d_zOeyuZa1o
98,84,VALHO NADA,"MC Cabelinho, Vinicin, Amorim, A.R, Palma, Felipe Rosa, Brutos & Bairro 13",11,1555169,-1.8%,https://www.youtube.com/watch?v=5t0J5Yt4eI0
99,82,"Panamera (feat. MC Joãozinho VT, DJ Koringa MPC & Dj GM)","Mc Kako, MC Tuto & Mc Kanhoto",17,1550578,-3.4%,https://www.youtube.com/watch?v=F00u9GZV_iQ
100,,Quando Apaga A Luz (Ao Vivo),Gustavo Mioto & MC Don Juan,1,1504516,,https://www.youtube.com/watch?v=it5bnRGUMPs
