Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
31,45,Chá de Chifre,"Marcynho Sensação, Mc Mari & Wesley Safadão",14,3392933,30.6%,https://www.youtube.com/watch?v=8x2QxMZIUH0
32,,Talvez,"Mc Poze do Rodo, DJ Nemo NTR & DJ Felipe Rosa",1,3388485,,https://www.youtube.com/watch?v=QQQqkDD7i8Y
33,16,Set Tatuapé Conceito 2,"MC Joãozinho VT, DJ BOY, Dj GM, Mc Kako, MC Ryan SP, MC GP, MC Erik & Dj GM",21,3340293,-23.2%,https://www.youtube.com/watch?v=nbTAKkjnV_Q
34,19,Poesia Acústica 13,"Chris MC, Salve Malak, Tz da Coronel, MC Cabelinho, Chefin, L7NNON, Luísa Sonza, Oruam, Xamã & N.I.N.A",9,3282710,-21%,https://www.youtube.com/watch?v=69-jnA4QLSM
35,28,DEPOIS DO UNIVERSO,Giulia Be,2,3145827,-4.7%,https://www.youtube.com/watch?v=DwY36fs3c_E
36,,Áudio Que Te Entrega,"Léo Santana, MC Don Juan & Mari Fernandez",32,3013488,,https://www.youtube.com/watch?v=b7A98jz4uUA
37,34,Assunto Delicado (Ao Vivo),Guilherme & Benuto & Xand Avião,8,2999832,0.5%,https://www.youtube.com/watch?v=OjZNMnmUVT4
38,31,Unholy (Live),Kim Petras & Sam Smith,8,2988917,-4.6%,https://www.youtube.com/watch?v=Uq9gPaIzbe8
39,38,Por Causa Dele (Ao Vivo),Kellen Byanca & Jessé Aguiar,17,2923288,4.3%,https://www.youtube.com/watch?v=MBg5g2g3okU
40,42,Nois É os Cara,"Mc Paiva ZS, Gabb MC, MC Kadu, Love Funk & MC Lemos",26,2905545,7.6%,https://www.youtube.com/watch?v=wumB0Qs2YT4
41,41,Mal Sei Falar de Amor,Raffé & Mainstreet,6,2871872,6.3%,https://www.youtube.com/watch?v=BJa8zgf0cdQ
42,37,Intuição (Ao Vivo),Mari Fernandez,28,2860279,1.5%,https://www.youtube.com/watch?v=rfkXgby-xn0
43,35,Te Amo Demais,Marília Mendonça,17,2852320,-1.5%,https://www.youtube.com/watch?v=P2qvD7LRBAo
44,,Tropa do Mantém (feat. DJ Nemo NTR),"Mc Poze do Rodo, Orochi, Raffé & Ajaxx",1,2805666,,https://www.youtube.com/watch?v=BzcIno-D0Es
45,55,Imprevisto,"Yago Oproprio, Rô Rosa & Skeeter Beats",3,2743945,20.8%,https://www.youtube.com/watch?v=EbVV9FDxM4c
46,51,Evento Cancelado (Ao Vivo),Henrique & Juliano,15,2732599,14%,https://www.youtube.com/watch?v=2cdF8Y3J1e4
47,39,Quem Não Conhece Tá Sem Internet,"MC Marks, DJ BOY & Dj GM",11,2694157,-2.3%,https://www.youtube.com/watch?v=oc0wsia4b3E
48,64,Balmain (feat. Caio Passos),Mc Daniel,5,2613128,22.9%,https://www.youtube.com/watch?v=R3EAwjEn0vg
49,52,Mina Sensação,Deavele Santos & Juventude Forrozeira,17,2577207,8.5%,https://www.youtube.com/watch?v=BedRL-vSSoE
50,59,Vestido No Chão (Ao Vivo),Hugo & Guilherme,10,2573222,18%,https://www.youtube.com/watch?v=fFNt_dC9NyU
51,48,Horas Iguais,WIU & Oruam,7,2523032,1.7%,https://www.youtube.com/watch?v=hr_83ZXhmOI
52,54,Pactos (Ao Vivo),Matheus & Kauan & Jorge & Mateus,4,2517656,9.9%,https://www.youtube.com/watch?v=jPwCxjJqHGw
53,44,Digo ou Não Digo (Ao Vivo),João Gomes & L7NNON,8,2492876,-4.1%,https://www.youtube.com/watch?v=Wv6xQMEC-Wo
54,62,"Panamera (feat. MC Joãozinho VT, DJ Koringa MPC & Dj GM)","Mc Kako, MC Tuto & Mc Kanhoto",4,2487607,16.4%,https://www.youtube.com/watch?v=F00u9GZV_iQ
55,,To de Pé (feat. Jess Beats),"Mc Poze do Rodo, Major RD, Borges & DJ Nemo NTR",1,2472680,,https://www.youtube.com/watch?v=RtRGjVtVVrQ
56,53,Pra pra pra,Deavele Santos,5,2464143,5%,https://www.youtube.com/watch?v=fvCyc6-eBgM
57,40,Cheiro da Karolina,Luiz Poderoso Chefão,4,2459374,-10.6%,https://www.youtube.com/watch?v=9gbWg7EGFEc
58,33,"Let's Go 3 (feat. MC Ryan SP, MC Don Juan, MC PH, Mc Luki, Mc Paiva ZS, MC GP & Makalo)","DJ GBR, Mc IG & MC Marks",3,2450827,-18.2%,https://www.youtube.com/watch?v=sj-pRriVRJI
59,43,Vizão de Cria 2,"Caio Luccas, Dallass, Tz da Coronel, PJ HOUDINI, Thiago Anezzi, NADAMAL, MC Maneirinho & Filipe Ret",16,2442954,-6.7%,https://www.youtube.com/watch?v=Sau1_hWFHJE
60,57,Another Love,Tom Odell,20,2408147,9.5%,https://www.youtube.com/watch?v=MwpMEbgC7DA
61,47,Peças De Grife,"Menor MC, Dj Matt D & Oruam",8,2385602,-4%,https://www.youtube.com/watch?v=emCOBeMdK18
62,75,Meca Cereja (feat. AMUSIK),"Vulgo FK, MC Cebezinho & KayBlack",2,2370416,35%,https://www.youtube.com/watch?v=eI5FkVWz_dI
63,63,Ex dos Meus Sonhos (Ao Vivo),Gusttavo Lima,6,2356669,10.6%,https://www.youtube.com/watch?v=d7NMHcIecCE
64,72,Cão Sem Dono,Mari Fernandez,7,2344016,27%,https://www.youtube.com/watch?v=n-YI6SpWZyE
65,,Tchuco Nela,MC Rogerinho & Wesley Safadão,28,2340215,,https://www.youtube.com/watch?v=dEjA3uw5s3I
66,65,Pelado,NATTAN,14,2292007,8.5%,https://www.youtube.com/watch?v=3EtO6VToULk
67,60,A Loira a Morena e a Ruiva,Josué Bom de Faixa,5,2286743,5.4%,https://www.youtube.com/watch?v=EJRthCh9E-Y
68,56,Tropa do Mais Novo,"Chefin, Vulgo FK, Mainstreet & Ajaxx",9,2278909,2.1%,https://www.youtube.com/watch?v=Ww056PGMT8Y
69,,Cara da Derrota,Gusttavo Lima,1,2252494,,https://www.youtube.com/watch?v=Nosy-f5WOBk
70,58,Não Fosse Tão Tarde (Ao Vivo),Wesley Safadão & Lucas Aboiador,6,2201578,0.9%,https://www.youtube.com/watch?v=s9Kdh7RAjIY
71,81,Psiquiatra (Ao Vivo),Wesley Safadão,3,2138824,28.8%,https://www.youtube.com/watch?v=b44hkn9cybI
72,88,Deixa Eu Te Superar,Tarcísio do Acordeon,12,2105100,32.1%,https://www.youtube.com/watch?v=4lFYdHFaLxQ
73,,Final do Ano,"MC Don Juan, Mc Paiva ZS & DJ Yuri Martins",1,2104225,,https://www.youtube.com/watch?v=G6lmTPZ_WqM
74,50,50 Cópias,Zé Felipe,4,2070629,-13.8%,https://www.youtube.com/watch?v=VA1PMms8Vio
75,69,Temporal,Hungria Hip-Hop,9,2061203,6.7%,https://www.youtube.com/watch?v=bwGftC32wNw
76,80,Bokaloka,"DJ BOY, Mc Kako, MC Joãozinho VT, MC Tuto, MC V7, MC Erik, Mc Pê, MC Vine7 & MC Don Juan",2,2056932,23%,https://www.youtube.com/watch?v=BBUdg9S4Ii4
77,61,Under The Influence,Chris Brown,14,2040555,-4.5%,https://www.youtube.com/watch?v=pfxyk1glEq4
78,70,Hino dos Mlks (feat. Mainstreet),"BIN, Orochi & Caio Passos",4,2021863,6.3%,https://www.youtube.com/watch?v=Y69kiJ3fRr8
79,66,Volta Pro Teu Vaqueiro,DJ Ivis,2,2013053,-3.7%,https://www.youtube.com/watch?v=cRD-WZOYTEQ
80,67,CORAÇÃO CIGANO (Ao Vivo),Luan Santana & Luísa Sonza,15,1976048,-4.8%,https://www.youtube.com/watch?v=Vz4Sb1bl1IE
81,87,Boca de Mel,MC Jacaré,9,1958673,22.7%,https://www.youtube.com/watch?v=EaWSOxIBhS4
82,,Festa de Vagabundo,Mc Paiva ZS & Kotim,21,1915227,,https://www.youtube.com/watch?v=8xxXjzRlcjQ
83,96,A Caminho do Bega (feat. MC DOM LP),"DJ Patrick Muniz, MC DOM LP & Mc L3",2,1902489,24.7%,https://www.youtube.com/watch?v=szzboy0dXUw
84,76,Vento Forte,MC Jacaré & DJ TK,18,1895165,10.1%,https://www.youtube.com/watch?v=e6yUmOtchLE
85,84,Cigana (Ao Vivo) (feat. Delacruz),Ludmilla,12,1865713,14%,https://www.youtube.com/watch?v=lZ_kegYXFWU
86,77,Beijo de Glicose (Ao Vivo),Diego & Victor Hugo & Jorge & Mateus,4,1839501,7.5%,https://www.youtube.com/watch?v=M4gwPKau-ag
87,91,A Culpa É Tua Você Falou pra Fulana,Selminho DJ & MC Durrony,13,1805212,14.9%,https://www.youtube.com/watch?v=bj15pZE_63A
88,73,Good Vibe,Filipe Ret & Caio Luccas,17,1797281,0.2%,https://www.youtube.com/watch?v=E4J0bFa4d0U
89,,Por Que,Cristiano Araújo,1,1793185,,https://www.youtube.com/watch?v=emP8bctYHvA
90,82,O Chamado,"Chefin, Mc Poze do Rodo & Mainstreet",15,1772807,7.7%,https://www.youtube.com/watch?v=N9liPvylviE
91,,Mundo Covarde,"Mc Poze do Rodo, Oruam & DJ Felipe Rosa",1,1766214,,https://www.youtube.com/watch?v=n2vr0aGhvTc
92,89,"Te Amar, Te Amar",Iguinho e Lulinha,4,1748593,10%,https://www.youtube.com/watch?v=lFfKXLUmLLo
93,68,Reverse,HITMAKER & Ana Castela,5,1747620,-9.6%,https://www.youtube.com/watch?v=Y3lnyy515tc
94,,Alguém Me Chama Pra Beber (Ao Vivo),Hugo & Guilherme,1,1744136,,https://www.youtube.com/watch?v=mFzbT45t3vA
95,97,Cheiro da Karolina,Luiz Poderoso Chefão,4,1738562,15.3%,https://www.youtube.com/watch?v=9gbWg7EGFEc
96,71,Metflix,"Mc Poze do Rodo, Mainstreet, Ajaxx & --",18,1738536,-8.5%,https://www.youtube.com/watch?v=_BfZRdFFdE8
97,,Louco e Sonhador,MC Neguinho do Kaxeta,21,1731052,,https://www.youtube.com/watch?v=o9XUR25BxGo
98,86,Predestinado,Oruam,17,1725493,7.3%,https://www.youtube.com/watch?v=kqPSfz_bCX8
99,74,Não Fosse Tão Tarde,Lou Garcia,15,1713028,-3.3%,https://www.youtube.com/watch?v=jd00enZSNFc
100,94,Se Não Tivesse Ido / Frio da Madrugada / Mensagem Pra Ela (Ao Vivo),"Hugo & Guilherme, Fred e Fabrício & Murilo Huff",8,1664234,8.7%,https://www.youtube.com/watch?v=fyEW5nT98_g
