Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Roça Em Mim,"Zé Felipe, Ana Castela & Luan Pereira",4,10660455,-5.8%,https://www.youtube.com/watch?v=5fI3cK7iDeg
2,2,Felina,WIU & MC Ryan SP,12,8964895,0.7%,https://www.youtube.com/watch?v=wFBp_PHXrf4
3,3,Sereia,"Orochi, MC Ryan SP, Oruam & Xamã",7,8261888,0.9%,https://www.youtube.com/watch?v=24lfgigKHqQ
4,6,Bombonzinho (Ao Vivo),Israel & Rodolffo & Ana Castela,6,8159614,5.8%,https://www.youtube.com/watch?v=t050lriI0_w
5,4,Evoque Prata (Sped Up),Lali DJ,6,8050596,-0.4%,https://www.youtube.com/watch?v=B4dmw3CfYtY
6,5,Eu Gosto Assim (Ao Vivo),Gustavo Mioto & Mari Fernandez,12,6693610,-16.5%,https://www.youtube.com/watch?v=af8fdbaB8JY
7,9,Haja Colírio (Ao Vivo) (feat. Hugo & Guilherme),Guilherme & Benuto,21,6157309,-3.6%,https://www.youtube.com/watch?v=qjxNM9qF3LA
8,8,Pega o Guanabara,Wesley Safadão & Alanzim Coreano,10,6138772,-6%,https://www.youtube.com/watch?v=uBc1wkTMywM
9,7,"ORUAM"" - SOLDADO DO MARCINHO, BRABÃO DE ALEMÃOZIN BRECHAR PRA MIM [ ÁUDIO COMPLETO ]",Oruam,11,6042195,-8.7%,https://www.youtube.com/watch?v=rALK230exU0
10,10,Farra 100 Limite (Live),Deavele Santos & Wesley Safadão,12,4795282,-12.9%,https://www.youtube.com/watch?v=J3H--06Xw6g
11,14,Novinha do Onlyfans (Tchan Ran Tchan Tchan),Kadu Martins,8,4465747,-1.8%,https://www.youtube.com/watch?v=vdbhKBGbsVM
12,11,Tem Cabaré Essa Noite,Nivaldo Marques & NATTAN,23,4340119,-13.2%,https://www.youtube.com/watch?v=WiNYFwIfg4w
13,12,Casei Com a Putaria (feat. Love Funk),"Mc Paiva ZS, MC Ryan SP & Love Funk",24,4331590,-12.2%,https://www.youtube.com/watch?v=8NjXVsLHIg8
14,16,X1,MC Cabelinho & Dallass,38,4231968,-1.8%,https://www.youtube.com/watch?v=zgdQsLH7sDw
15,18,Tubarão Te Amo (feat. Mc Jhenny & MC RF),"Dj LK da Escócia, Tchakabum & MC Ryan SP",9,4049391,-4.9%,https://www.youtube.com/watch?v=tBdx1b40rfU
16,17,Mal Feito (Ao Vivo),Hugo & Guilherme & Marília Mendonça,48,3989187,-7.2%,https://www.youtube.com/watch?v=kyfXEMqvLgU
17,15,Fala Mal de Mim (Ao Vivo),Gusttavo Lima,23,3783286,-14.4%,https://www.youtube.com/watch?v=hOGuaMazCz8
18,13,"Pipoco (feat. Melody, Dj Chris No Beat & Dj Chris No Beat)",Ana Castela,30,3648756,-19.9%,https://www.youtube.com/watch?v=69JAoslGYI8
19,24,Bokaloka,"DJ BOY, Mc Kako, MC Joãozinho VT, MC Tuto, MC V7, MC Erik, Mc Pê, MC Vine7 & MC Don Juan",6,3636392,5.6%,https://www.youtube.com/watch?v=BBUdg9S4Ii4
20,20,Te Love (Ao Vivo),Kevi Jonny,15,3501524,-12.4%,https://www.youtube.com/watch?v=vBQbH4mA_z0
21,23,Giro Loko,"DJ BOY, MC Joãozinho VT, MC Ryan SP, MC Tuto, Mc Kadu, Mc Kanhoto & MC Magal",13,3437814,-4.6%,https://www.youtube.com/watch?v=1CIIIv9dfzg
22,27,Bloody Mary,Lady Gaga,2,3430989,5.7%,https://www.youtube.com/watch?v=L1p0clhjOlg
23,21,Termina Comigo Antes (Ao Vivo),Gusttavo Lima,37,3409995,-11%,https://www.youtube.com/watch?v=rTJSWmgbVwA
24,19,Comunicação Falhou (Ao Vivo),Mari Fernandez & NATTAN,34,3306931,-19.8%,https://www.youtube.com/watch?v=psdZRggL7cI
25,25,Seu Perfil (Ao Vivo),Henrique & Juliano,46,3268784,-4.9%,https://www.youtube.com/watch?v=KvAagUxO3OY
26,44,Toma Tapa,MC Jacaré,4,3207721,29.5%,https://www.youtube.com/watch?v=vqHHUeEyEyU
27,31,Meca Cereja (feat. AMUSIK),"Vulgo FK, MC Cebezinho & KayBlack",6,3199102,5%,https://www.youtube.com/watch?v=eI5FkVWz_dI
28,26,Balmain (feat. Caio Passos),Mc Daniel,9,3173626,-7.1%,https://www.youtube.com/watch?v=R3EAwjEn0vg
29,29,Por Causa Dele (Ao Vivo),Kellen Byanca & Jessé Aguiar,21,3123117,0.3%,https://www.youtube.com/watch?v=MBg5g2g3okU
30,32,NÉ SEGREDO,MC Cabelinho,13,2972922,-2.1%,https://www.youtube.com/watch?v=GqLrlHHeww0
31,22,Ô Lá na Roça (Ao Vivo),Felipe & Murillo & Ana Castela,21,2939536,-19.6%,https://www.youtube.com/watch?v=pPxs52_MVIU
32,36,Horas Iguais,WIU & Oruam,11,2897388,6.3%,https://www.youtube.com/watch?v=hr_83ZXhmOI
33,28,Esperando Você / Mundo Inteiro (Ao Vivo),João Gomes & Yara Tchê,10,2844570,-11.7%,https://www.youtube.com/watch?v=FQgZAj45ojY
34,52,Coração de Gelo,WIU,2,2794833,26.5%,https://www.youtube.com/watch?v=p03BWB5SN4M
35,33,Ai Preto,"L7NNON, DJ Biel do Furduncinho & Bianca",28,2754971,-9.2%,https://www.youtube.com/watch?v=NbB6qMA2lts
36,35,Imprevisto,"Yago Oproprio, Rô Rosa & Skeeter Beats",7,2692698,-2%,https://www.youtube.com/watch?v=EbVV9FDxM4c
37,,Namora Aí,MC Ryan SP & Mc Daniel,1,2645708,,https://www.youtube.com/watch?v=4HQect5dM-g
38,49,Another Love,Tom Odell,23,2640889,11.1%,https://www.youtube.com/watch?v=MwpMEbgC7DA
39,38,Set Wesley Alemão,"Mc Lipi , MC Paulin da Capital, MC Lemos, Gabb MC, Mc Paiva ZS, MC Lele JP, Mc Piedro & MC Ryan SP",15,2636329,-1%,https://www.youtube.com/watch?v=
40,40,Assunto Delicado (Ao Vivo),Guilherme & Benuto & Xand Avião,12,2625927,-0%,https://www.youtube.com/watch?v=OjZNMnmUVT4
41,41,Poesia Acústica 13,"Chris MC, Salve Malak, Tz da Coronel, MC Cabelinho, Chefin, L7NNON, Luísa Sonza, Oruam, Xamã & N.I.N.A",13,2536763,-2.1%,https://www.youtube.com/watch?v=69-jnA4QLSM
42,34,Carta pra Deus,"GDM, -- & --",3,2509036,-11.5%,https://www.youtube.com/watch?v=4jWiihUUvis
43,45,Vizão de Cria 2,"Caio Luccas, Dallass, Tz da Coronel, PJ HOUDINI, Thiago Anezzi, NADAMAL, MC Maneirinho & Filipe Ret",20,2439835,-1.4%,https://www.youtube.com/watch?v=Sau1_hWFHJE
44,30,Waka Waka (This Time for Africa),Shakira,4,2403630,-22.4%,https://www.youtube.com/watch?v=pRpeEdMmmQ0
45,46,Mal Sei Falar de Amor,Raffé & Mainstreet,10,2390174,-1.3%,https://www.youtube.com/watch?v=BJa8zgf0cdQ
46,37,Chá de Chifre,"Marcynho Sensação, Mc Mari & Wesley Safadão",18,2369739,-11.2%,https://www.youtube.com/watch?v=8x2QxMZIUH0
47,43,Nois É os Cara,"Mc Paiva ZS, Gabb MC, MC Kadu, Love Funk & MC Lemos",29,2366350,-4.7%,https://www.youtube.com/watch?v=wumB0Qs2YT4
48,,Leão,Marília Mendonça,1,2307749,,https://www.youtube.com/watch?v=tI55Zu9uZEM
49,56,Cheiro da Karolina,Luiz Poderoso Chefão,8,2192506,2.5%,https://www.youtube.com/watch?v=9gbWg7EGFEc
50,,"Vida Loka, Pt. 1 (Live)",Racionais MC's,21,2184246,,https://www.youtube.com/watch?v=IL1epaZCTmk
51,53,Pactos (Ao Vivo),Matheus & Kauan & Jorge & Mateus,8,2183585,-0.2%,https://www.youtube.com/watch?v=jPwCxjJqHGw
52,64,Vaqueira,Eric Land & Iguinho e Lulinha,2,2156109,7.5%,https://www.youtube.com/watch?v=H-Zggz8dKWA
53,50,Unholy (Live),Kim Petras & Sam Smith,12,2090975,-11.2%,https://www.youtube.com/watch?v=Uq9gPaIzbe8
54,61,Final do Ano,"MC Don Juan, Mc Paiva ZS & DJ Yuri Martins",5,2088569,1.8%,https://www.youtube.com/watch?v=G6lmTPZ_WqM
55,,Invencível,Mc Daniel & MC Hariel,1,2058581,,https://www.youtube.com/watch?v=dhWqk9A0hik
56,51,Doce Veneno,"Mc Paiva ZS, Love Funk & Kotim",20,2056801,-7.4%,https://www.youtube.com/watch?v=thfYx-W63ws
57,92,Calm Down,Rema & Selena Gomez,2,2040215,24.6%,https://www.youtube.com/watch?v=WcIcVapfqXw
58,63,CORAÇÃO CIGANO (Ao Vivo),Luan Santana & Luísa Sonza,19,2039124,1.2%,https://www.youtube.com/watch?v=Vz4Sb1bl1IE
59,47,Cheiro da Karolina,Luiz Poderoso Chefão,8,1997139,-17.1%,https://www.youtube.com/watch?v=9gbWg7EGFEc
60,62,DEPOIS DO UNIVERSO,Giulia Be,6,1939125,-4.5%,https://www.youtube.com/watch?v=DwY36fs3c_E
61,68,"Panamera (feat. MC Joãozinho VT, DJ Koringa MPC & Dj GM)","Mc Kako, MC Tuto & Mc Kanhoto",8,1888222,-1.7%,https://www.youtube.com/watch?v=F00u9GZV_iQ
62,57,Evento Cancelado (Ao Vivo),Henrique & Juliano,19,1884473,-10.3%,https://www.youtube.com/watch?v=2cdF8Y3J1e4
63,54,Quem Não Conhece Tá Sem Internet,"MC Marks, DJ BOY & Dj GM",15,1878059,-13.5%,https://www.youtube.com/watch?v=oc0wsia4b3E
