Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
69,80,Vai Doer Mais (Ao Vivo),Mari Fernandez,5,2099028,21.1%,https://www.youtube.com/watch?v=SpyKD3Y8I3o
70,62,Ela é da Bagaceira,"Romim Mata, -- & --",8,2094908,-10.1%,https://www.youtube.com/watch?v=XCBTuf62kps
71,67,"Vida Loka, Pt. 1 (Live)",Racionais MC's,6,2091100,0.1%,https://www.youtube.com/watch?v=IL1epaZCTmk
72,74,Está Tudo Bem (Ao Vivo),Kellen Byanca,12,2088892,11.7%,https://www.youtube.com/watch?v=zP0KRlNPNos
73,77,Jovens do Reggae,Kawe & WIU,2,2086118,16.2%,https://www.youtube.com/watch?v=3BBWKeSKgiI
74,78,"Tchau Obrigado (feat. Mc Kadu, MC GP & Mc Kanhoto)","MC Ryan SP, Mc Paiva ZS & Mc IG",22,2019432,13.5%,https://www.youtube.com/watch?v=c7mbGJvX6t4
75,69,Deus É o Meu Guia,Chefin Oficial,19,2017638,0.1%,https://www.youtube.com/watch?v=WrZ6fKelwOU
76,73,Poesia Acústica 12 - Pra Sempre,"Pineapple StormTV, Filipe Ret, Teto, Luiz Lins, Salve Malak, Borges, Budah, BIN, Marina Sena & Caio Luccas",19,1984817,4.3%,https://www.youtube.com/watch?v=D9MtpH2ZE2U
77,63,EU VOU COM CARINHO ELA QUER COM FORÇA,"MC Don Juan, MC G15 & Mc Davi",8,1979609,-14.8%,https://www.youtube.com/watch?v=zPuEI4zHMRE
78,66,Dior,"BIN, Major RD, Mainstreet & Ajaxx",4,1974834,-11.1%,https://www.youtube.com/watch?v=cE-mBCBuxYQ
79,99,"Bruna, Tu Já Parou Pra Pensar",Niack,2,1950515,42.6%,https://www.youtube.com/watch?v=iqXhId0sDts
80,70,Juliet E Chapelão (Ao Vivo),"Dj Chris No Beat, Luan Pereira & Juan Pereira",16,1940235,-3.5%,https://www.youtube.com/watch?v=k893U324R2c
81,79,Falta Você,Thiaguinho,5,1913448,8.8%,https://www.youtube.com/watch?v=Qj-qS4aV0UY
82,81,Agora Somos Ex,Nenho,10,1877803,8.9%,https://www.youtube.com/watch?v=LA-bc9dX4y0
83,,Virando o Olhinho,Kadu Martins,1,1855183,,https://www.youtube.com/watch?v=7njueXmgObo
84,95,Para de Me Assistir (Ao Vivo),Mari Fernandez,3,1830578,24.3%,https://www.youtube.com/watch?v=n7xMP3Nwr6I
85,86,Sweater Weather,The Neighbourhood,11,1793146,11.5%,https://www.youtube.com/watch?v=GCdwKhTtNNw
86,65,Baile da Serra,"Braão, LIT UP & Dj Nattan",9,1771157,-21.4%,https://www.youtube.com/watch?v=w7sHsnnQanI
87,82,As It Was,Harry Styles,14,1767990,3%,https://www.youtube.com/watch?v=H5v3kku4y6Q
88,75,Todo Seu,Jorge & Mateus,9,1736938,-6.2%,https://www.youtube.com/watch?v=lyHNzNMSZyw
89,76,Filho do Dono,Oruam & MC Cabelinho,11,1712725,-6.1%,https://www.youtube.com/watch?v=dUC7TBmzrL4
90,94,Vagabundo Chora (Ao Vivo),Guilherme & Benuto,4,1702313,13%,https://www.youtube.com/watch?v=5pHiUJONzgo
91,83,Louco e Sonhador,MC Neguinho do Kaxeta,17,1696279,-1%,https://www.youtube.com/watch?v=o9XUR25BxGo
92,85,Apontei pro Céu,"Dj GM, Mc Lipi  & Love Funk",8,1693239,2.9%,https://www.youtube.com/watch?v=PL19VJ13Ttg
93,89,Aquela Mina de Vermelho,DJ Arana,2,1673511,5.9%,https://www.youtube.com/watch?v=hMOhgdSPEwY
94,88,7 Meiota,"Filipe Ret, MC Cabelinho & MC Maneirinho",3,1669991,4.8%,https://www.youtube.com/watch?v=qeFT0_8LIQw
95,90,Vem Cá,Pelé MilFlows,18,1611158,2.7%,https://www.youtube.com/watch?v=lV2plyhSRBU
96,,ANACONDA *o* ~~~,Luísa Sonza & Mariah Angeliq ,22,1599290,,https://www.youtube.com/watch?v=iLTR0UyG2Yo
97,93,Cavalona,"Boca, Tz da Coronel, MC Maneirinho, Kawe & Ariel Donato",3,1573077,3.9%,https://www.youtube.com/watch?v=KRzpY1G5OrE
98,,Only Love Can Hurt Like This,Paloma Faith,1,1561438,,https://www.youtube.com/watch?v=PaKr9gWqwl4
99,,Iphone Branco,Borges & Mainstreet,15,1557896,,https://www.youtube.com/watch?v=xv8NrFQqKJ8
100,,MORE,j-hope,1,1552932,,https://www.youtube.com/watch?v=pKdBFeewZYE
