Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
15,22,GALOPA,PEDRO SAMPAIO,26,5067709,3.1%,https://www.youtube.com/watch?v=mo1NcPxKfQU
16,23,A Maior Saudade (Ao Vivo),Henrique & Juliano,30,5007270,2.2%,https://www.youtube.com/watch?v=6EGg0_l-edc
17,16,Parada Louca,Mari Fernandez & Marcynho Sensação,20,4906273,-10.9%,https://www.youtube.com/watch?v=SvWQZfEWA0s
18,15,CAFÉ DA MANHÃ ;P,Luísa Sonza & Ludmilla,8,4866258,-12.2%,https://www.youtube.com/watch?v=CJdhWgebwqA
19,20,Me Sinto Abençoado (feat. Ajaxx),Mc Poze do Rodo,17,4783354,-3.4%,https://www.youtube.com/watch?v=BKDz5kNjkfU
20,17,Toma Toma Vapo Vapo,MC Danny & Zé Felipe,20,4651248,-14.9%,https://www.youtube.com/watch?v=ey6H_cBy-OQ
21,18,Pandora (feat. MC GP & Vulgo FK),Dj Matt D & Menor MC,18,4647844,-13%,https://www.youtube.com/watch?v=6MNxuMgg58k
22,14,Vai Lá Em Casa Hoje (Live),George Henrique & Rodrigo & Marília Mendonça,22,4591077,-19.2%,https://www.youtube.com/watch?v=r2ma8WPRppk
23,19,Tuf Tuf Pof Pof,"Mc Reino, DJ Malicia, Mc Babu, MC PR & --",7,4348536,-14.2%,https://www.youtube.com/watch?v=ulY5kBy2exo
24,27,Cabeça Branca (Live),Tierry,26,4011083,1.5%,https://www.youtube.com/watch?v=J_jJhHhYW9w
25,25,Presepada,Marília Mendonça & Maiara & Maraisa,22,3780877,-7.6%,https://www.youtube.com/watch?v=MQv__TADEGM
26,24,VERMELHO,Gloria Groove,7,3773226,-12.7%,https://www.youtube.com/watch?v=p4aPlYN6x1Q
27,38,F* F* M*,Filipe Ret,21,3750456,14.2%,https://www.youtube.com/watch?v=0hV9qYJ3IHQ
28,99,É Só Blusão da Ecko e Boné da Lacoste Vs Putaria (feat. Mc Denny) (feat. MC Denny),DJ TK,7,3719578,155.9%,https://www.youtube.com/watch?v=5qHJ6bSyPKY
29,21,212,Chefin & Mainstreet,11,3696779,-24.9%,https://www.youtube.com/watch?v=290Q1JFInHE
30,26,"Tchau Obrigado (feat. Mc Kadu, MC GP & Mc Kanhoto)","MC Ryan SP, Mc Paiva ZS & Mc IG",13,3646316,-10.2%,https://www.youtube.com/watch?v=c7mbGJvX6t4
31,36,Seu Perfil (Ao Vivo),Henrique & Juliano,9,3529960,5.7%,https://www.youtube.com/watch?v=KvAagUxO3OY
32,37,Molhando O Volante (Live),Jorge & Mateus,16,3425012,4.3%,https://www.youtube.com/watch?v=_SjTFD9qVuE
33,28,ANACONDA *o* ~~~,Luísa Sonza & Mariah Angeliq ,16,3313190,-12.8%,https://www.youtube.com/watch?v=iLTR0UyG2Yo
34,31,A Cara do Crime (Nós Incomoda),"Mc Poze do Rodo, Bielzin, Mainstreet, MC Cabelinho, PL Quest & Neo Beats",44,3278081,-3.7%,https://www.youtube.com/watch?v=2PRAiVs3MVc
35,68,Simplesmente Ela,Mc Gabzin,2,3274922,62.5%,https://www.youtube.com/watch?v=K6iRoT8u2xU
36,34,Alívio,Jessé Aguiar,44,3273602,-3.2%,https://www.youtube.com/watch?v=JgLFoArntlI
37,33,Estrelinha (feat. Marília Mendonça),Di Paullo & Paulino,24,3239438,-4.5%,https://www.youtube.com/watch?v=88_jnJP0OtA
38,30,"Oi, Como Ce Tá？",Vulgo FK,6,3149412,-13.3%,https://www.youtube.com/watch?v=K4n7zRoKmPc
39,29,INVEJOSO,"Distrito 23, Raffé & Chefin",20,3062894,-16.7%,https://www.youtube.com/watch?v=79KWwlhbOD8
40,40,Iphone Branco,Borges & Mainstreet,8,3040203,-4.8%,https://www.youtube.com/watch?v=xv8NrFQqKJ8
41,42,ABALO EMOCIONAL (Ao Vivo),Luan Santana,8,3037792,-1.1%,https://www.youtube.com/watch?v=cPGKKktrObc
42,41,Proteção de Tela (Live),Tarcísio do Acordeon,39,3019547,-5.2%,https://www.youtube.com/watch?v=edjih_b_NBQ
43,39,Poesia Acústica 12 - Pra Sempre,"Pineapple StormTV, Filipe Ret, Teto, Luiz Lins, Salve Malak, Borges, Budah, BIN, Marina Sena & Caio Luccas",6,2910421,-10.1%,https://www.youtube.com/watch?v=D9MtpH2ZE2U
44,44,Arranhão (Ao Vivo),Henrique & Juliano,34,2801799,-6.9%,https://www.youtube.com/watch?v=2_xBCeBmaS8
45,49,Desbloqueado (Ao Vivo),Diego & Victor Hugo,29,2759454,0.7%,https://www.youtube.com/watch?v=eJO62WkGzcU
46,45,CPX Ta Tega,"Mc Poze do Rodo, MC Maneirinho, Mainstreet & Neo Beats",3,2750303,-3.2%,https://www.youtube.com/watch?v=dRK7c3Je9ts
47,43,Ficha Limpa (Ao Vivo),Gusttavo Lima,42,2672092,-12.8%,https://www.youtube.com/watch?v=_7DKuv_xsuY
48,48,Todo Mundo Menos Você,Marília Mendonça & Maiara & Maraisa,27,2603395,-7.1%,https://www.youtube.com/watch?v=UDVr3ab3NVM
49,47,Anota Aí,Mc Lipi ,15,2578859,-9.2%,https://www.youtube.com/watch?v=OXFN3ZMgaVk
50,60,Tudo É Fase (feat. DJ WN & Mc Havi),MC Lele JP,4,2552949,18.7%,https://www.youtube.com/watch?v=QiXzcQTLIrw
51,,No Ouvidinho,Felipe Amorim,1,2485203,,https://www.youtube.com/watch?v=eYuI4krrKBM
52,51,A Cara do Crime 2 (Cansou de Playboy),"Mc Poze do Rodo, Bielzin, Xamã & MC Cabelinho",11,2454839,-9.1%,https://www.youtube.com/watch?v=PJqHlzBiZ0A
53,,SAFADEZINHA,Felipe Amorim & Zé Felipe,1,2364731,,https://www.youtube.com/watch?v=8XE6HQ8dZYA
54,55,NO CHÃO NOVINHA,Anitta & PEDRO SAMPAIO,16,2348658,-1.9%,https://www.youtube.com/watch?v=ls74YCwYB4k
55,,Fim de Semana no Rio,Teto,1,2261924,,https://www.youtube.com/watch?v=7AlAYttGnAg
56,53,Socadona (feat. Mr. Vegas),"Ludmilla, Mariah Angeliq  & Topo La Mascara",9,2216765,-11.7%,https://www.youtube.com/watch?v=15wVHmz_Aag
57,63,Juliet E Chapelão (Ao Vivo),"Dj Chris No Beat, Luan Pereira & Juan Pereira",2,2203687,5.8%,https://www.youtube.com/watch?v=k893U324R2c
58,70,Unstoppable,Sia,9,2144456,7.3%,https://www.youtube.com/watch?v=YaEG2aWJnZ8
59,52,Não Vou Te Bloquear (Ao Vivo),"MC Don Juan, Tarcísio do Acordeon & DG e Batidão Stronda",14,2115654,-16.2%,https://www.youtube.com/watch?v=6lsOfEHb4C4
60,66,Saudade e Solidão (En Vivo),Vitor Fernandes,14,2077859,1.2%,https://www.youtube.com/watch?v=SNbURUnTYCM
61,59,ESSÊNCIA DE CRIA (feat. Neo Beats),"MC Cabelinho, Bielzin, Mc Poze do Rodo & Tz da Coronel",15,2077353,-3.5%,https://www.youtube.com/watch?v=hyDElqwFnYI
62,58,Mais um Favelado,"Dj GM, Mc Lipi , MC Lele JP, MC Lemos & MC Liro",14,2076105,-4.5%,https://www.youtube.com/watch?v=txqvRehMqRg
63,57,We Don't Talk About Bruno,"La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz & Encanto - Cast",4,2007800,-11.6%,https://www.youtube.com/watch?v=bvWRMAU6V-c
64,,Felicidade Dela (Ao Vivo),Hugo & Guilherme,1,2001674,,https://www.youtube.com/watch?v=baepkREFZ6s
65,67,50 por Cento,Naiara Azevedo & Marília Mendonça,4,1990562,-2.7%,https://www.youtube.com/watch?v=zhaTkKdovgM
66,,Mal Caminho,"Dj Joao Da Inestan, Mc J mito & DJ Tg da Inestan",1,1965826,,https://www.youtube.com/watch?v=WIv_TesjWMk
67,71,Cruzeiro da Revoada,Hungria Hip-Hop & MC Ryan SP,16,1921408,-3.4%,https://www.youtube.com/watch?v=kezf4Fo7B9M
68,,Ela e Ela,Zé Neto & Cristiano,24,1919075,,https://www.youtube.com/watch?v=jyFqlWOVOC0
69,82,SET Vila Clara Store,"MC Neguinho do Kaxeta, --, MC Lele JP, MC Hariel, --, MC Marks, MC Joãozinho VT & DJ BOY",4,1910902,8%,https://www.youtube.com/watch?v=W3Xhpmix4KQ
70,76,Idiota (Ao Vivo),Jão,11,1872639,0.6%,https://www.youtube.com/watch?v=r2gppKSvBLE
71,78,Sem Dó,Matuê & L7NNON,13,1833829,1.2%,https://www.youtube.com/watch?v=G-zyOLsfEBQ
72,54,Maldivas,Ludmilla,9,1831141,-24.9%,https://www.youtube.com/watch?v=VsIp4-vnqlw
73,72,Coração Gelado 3,"MC Ryan SP, MC Letto, Mc IG, MC Joãozinho VT, DJ BOY, Mc Kako, MC Leozinho ZS & MC V7",15,1813511,-8.3%,https://www.youtube.com/watch?v=2PkxaVyVLpE
74,65,LEILÃO,Gloria Groove,18,1812255,-11.8%,https://www.youtube.com/watch?v=X7cz9v6mHzg
75,74,Outro Patamar,Hungria Hip-Hop & Mc Lipi ,3,1797532,-4.8%,https://www.youtube.com/watch?v=IbJRLeenTSQ
76,56,Desgastou (Ao Vivo),Henrique & Juliano,2,1755679,-23.8%,https://www.youtube.com/watch?v=BNSeGVLnMUw
77,62,ONDA DO BERIMBAU,dj eduardo da favela do pó & MC Menor MT,14,1703542,-18.7%,https://www.youtube.com/watch?v=uiF6lbyVS-4
78,73,Chá De Casa Nova (Ao Vivo),Henrique & Juliano,16,1692871,-12.4%,https://www.youtube.com/watch?v=9Et53l5l-FE
79,,Áudio Que Te Entrega,"Léo Santana, MC Don Juan & Mari Fernandez",1,1682733,,https://www.youtube.com/watch?v=b7A98jz4uUA
80,69,Surface Pressure,Jessica Darrow,6,1664349,-17.2%,https://www.youtube.com/watch?v=tQwVKr8rCYw
81,86,Quebradas,"MC Paulin da Capital, Mc Lipi , Dj GM & MC Cabelinho",17,1663780,-3.9%,https://www.youtube.com/watch?v=ENHwrVK0wn8
82,89,Meu Cafofo,João Gomes,2,1662249,-0.3%,https://www.youtube.com/watch?v=s71R46atvf4
83,81,Sigo na Fé do Pai,"Bielzin, Mc Poze do Rodo, MC Ryan SP & Salvador da Rima",6,1640070,-8%,https://www.youtube.com/watch?v=76_J1jZLp5s
84,83,Amava Nada (Ao Vivo),Lucas Lucco & Marília Mendonça,8,1634919,-7.6%,https://www.youtube.com/watch?v=4FaHeREoRUc
85,94,Hoje Eu Vou Te Usar,Mari Fernandez & Felipe Amorim,5,1610712,6.8%,https://www.youtube.com/watch?v=_0bDIQgliHg
86,80,Passando o Rodo (feat. Lara Silva),"POCAH, MC Mirella & Tainá Costa",17,1591495,-11.6%,https://www.youtube.com/watch?v=IEDv84S-gqw
87,61,Mágico do Som,MC WM & MC Lan,4,1579961,-25.8%,https://www.youtube.com/watch?v=CdMYTT8YCls
88,90,Enemy (feat. JID),Imagine Dragons,20,1542938,-3.7%,https://www.youtube.com/watch?v=D9G1VOjN_84
89,97,Por Tão Pouco / Pagando Mal Com Mal / Faz Falta (Ao Vivo),Grupo Menos É Mais,2,1542642,3.6%,https://www.youtube.com/watch?v=vr2fp6SS8aE
90,93,Easy On Me,Adele,16,1541999,1.5%,https://www.youtube.com/watch?v=X-yIEMduRXk
91,88,"MT Eu Fiquei Com Uma Puta, Uma Puta Vontade VS Beat Serie Gold",Dj menor do sb,11,1533669,-9.7%,https://www.youtube.com/watch?v=UL7-YIS_R4Y
92,95,Tá Chorando Por Quê?,Amanda Wanessa,14,1527036,1.7%,https://www.youtube.com/watch?v=xdr1Wg_cgSo
93,,Se Não For Por Amor (Ao Vivo),Amado Batista,1,1509987,,https://www.youtube.com/watch?v=4Z8cuCZKR5E
94,92,Universo Conspirou (Ao Vivo),Henrique & Juliano,11,1500162,-2.8%,https://www.youtube.com/watch?v=FpsTsW408s4
95,84,Amor e Amor,Gaab & Mc Davi,5,1498556,-15.2%,https://www.youtube.com/watch?v=tk0AT9vQiys
96,77,Vai Derramando (Ao Vivo),Henrique & Juliano,2,1495355,-17.7%,https://www.youtube.com/watch?v=ZOdwBgtKv60
97,91,"Jacaré no Peito (feat. MC Lemos, MC Leozinho ZS & Oldilla)","Mc Paiva ZS, MC Ryan SP & Gabb MC",4,1461470,-7.4%,https://www.youtube.com/watch?v=7m1XTCMgBZ8
98,98,Até a Próxima Vida (Ao Vivo),Henrique & Juliano,8,1432285,-1.5%,https://www.youtube.com/watch?v=yrQuMSYsYZQ
99,,Incrivel Jogando a Potranca,Mc Gabzin & DJ Swat,4,1422701,,https://www.youtube.com/watch?v=H7Ou8HPU3Ko
100,,X1,MC Cabelinho & Dallass,1,1411435,,https://www.youtube.com/watch?v=zgdQsLH7sDw
