Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
15,,Lá Ele,Tierry & Manoel Gomes,2,5130080,,https://www.youtube.com/watch?v=_KaA8W_Hov8
16,17,Cheiro da Karolina,Luiz Poderoso Chefão,13,4830988,3.1%,https://www.youtube.com/watch?v=9gbWg7EGFEc
17,16,Bokaloka,"DJ BOY, Mc Kako, MC Joãozinho VT, MC Tuto, MC V7, MC Erik, Mc Pê, MC Vine7 & MC Don Juan",11,4748908,1.1%,https://www.youtube.com/watch?v=BBUdg9S4Ii4
18,15,Farra 100 Limite (Live),Deavele Santos & Wesley Safadão,17,4664670,-7%,https://www.youtube.com/watch?v=J3H--06Xw6g
19,19,Parecia Tempestade (feat. MC Danny),SONY NO BEAT & felupe,5,4622450,7.1%,https://www.youtube.com/watch?v=vsAPYtF50VI
20,,Papo de Agustinho,Oruam & Mainstreet,15,4306092,,https://www.youtube.com/watch?v=ysn8Ifdfry4
21,,Flowers,Miley Cyrus,1,4233567,,https://www.youtube.com/watch?v=G7KNmW9a75Y
22,18,Namora Aí,MC Ryan SP & Mc Daniel,6,4194550,-4.5%,https://www.youtube.com/watch?v=4HQect5dM-g
23,22,"Pipoco (feat. Melody, Dj Chris No Beat & Dj Chris No Beat)",Ana Castela,35,4102300,2.9%,https://www.youtube.com/watch?v=69JAoslGYI8
24,20,X1,MC Cabelinho & Dallass,43,4100908,0.6%,https://www.youtube.com/watch?v=zgdQsLH7sDw
25,,SHAKIRA,Shakira & Bizarrap,1,4094252,,https://www.youtube.com/watch?v=CocEMWdc7Ck
26,27,A Culpa É Nossa (Ao Vivo),Maiara & Maraisa,5,3998467,13.7%,https://www.youtube.com/watch?v=sOgYk0iXNls
27,25,Seu Perfil (Ao Vivo),Henrique & Juliano,51,3772620,1%,https://www.youtube.com/watch?v=KvAagUxO3OY
28,30,Horas Iguais,WIU & Oruam,16,3657133,6.1%,https://www.youtube.com/watch?v=hr_83ZXhmOI
29,38,Coladin (Minha Deusa),Zé Vaqueiro,7,3606843,12.1%,https://www.youtube.com/watch?v=eihpkV7KSKo
30,23,Casei Com a Putaria (feat. Love Funk),"Mc Paiva ZS, MC Ryan SP & Love Funk",29,3601388,-6.3%,https://www.youtube.com/watch?v=8NjXVsLHIg8
31,24,Tem Cabaré Essa Noite,Nivaldo Marques & NATTAN,28,3549601,-6.9%,https://www.youtube.com/watch?v=WiNYFwIfg4w
32,26,MAMA.CITA (hasta la vista),Luísa Sonza & Xamã,4,3537248,-0.8%,https://www.youtube.com/watch?v=RuXFXp4zQlM
33,29,Assunto Delicado (Ao Vivo),Guilherme & Benuto & Xand Avião,17,3446001,-0.2%,https://www.youtube.com/watch?v=OjZNMnmUVT4
34,37,Giro Loko,"DJ BOY, MC Joãozinho VT, MC Ryan SP, MC Tuto, Mc Kadu, Mc Kanhoto & MC Magal",18,3443864,4.8%,https://www.youtube.com/watch?v=1CIIIv9dfzg
35,31,FOGO E GASOLINA,"MC Cabelinho, Cyclope Beatz & Mello",5,3443224,0.2%,https://www.youtube.com/watch?v=Kh9fYUUMK9U
36,32,Fala Mal de Mim (Ao Vivo),Gusttavo Lima,28,3371556,-1.3%,https://www.youtube.com/watch?v=hOGuaMazCz8
37,33,Meca Cereja (feat. AMUSIK),"Vulgo FK, MC Cebezinho & KayBlack",11,3366727,-1%,https://www.youtube.com/watch?v=eI5FkVWz_dI
38,36,Ô Lá na Roça (Ao Vivo),Felipe & Murillo & Ana Castela,26,3359880,1.7%,https://www.youtube.com/watch?v=pPxs52_MVIU
39,28,Termina Comigo Antes (Ao Vivo),Gusttavo Lima,42,3354408,-4.3%,https://www.youtube.com/watch?v=rTJSWmgbVwA
40,40,Diga pra Mim,Evoney Fernandes,3,3243043,6.2%,https://www.youtube.com/watch?v=bRgDFUt7Eqk
41,,Palhaça (Ao Vivo),Naiara Azevedo & Ana Castela,1,3214576,,https://www.youtube.com/watch?v=29WR7F4TDUI
42,41,Comunicação Falhou (Ao Vivo),Mari Fernandez & NATTAN,39,3080301,5.4%,https://www.youtube.com/watch?v=psdZRggL7cI
43,39,Por Causa Dele (Ao Vivo),Kellen Byanca & Jessé Aguiar,26,2954767,-5%,https://www.youtube.com/watch?v=MBg5g2g3okU
44,63,Love Gostosinho (Ao Vivo),NATTAN & Felipe Amorim,2,2829565,45.9%,https://www.youtube.com/watch?v=6kiJt7WTTM4
45,46,Pactos (Ao Vivo),Matheus & Kauan & Jorge & Mateus,13,2755086,2.6%,https://www.youtube.com/watch?v=jPwCxjJqHGw
46,49,Calm Down,Rema & Selena Gomez,7,2740250,5.3%,https://www.youtube.com/watch?v=WcIcVapfqXw
47,35,DONA DE MIM,Ana Castela,4,2711196,-19.1%,https://www.youtube.com/watch?v=rUW7ev79fTA
48,43,Toma Tapa,MC Jacaré,9,2706646,-5.2%,https://www.youtube.com/watch?v=vqHHUeEyEyU
49,,Malvada,Zé Felipe,38,2672429,,https://www.youtube.com/watch?v=r0mNwyywHIY
50,48,Nois É os Cara,"Mc Paiva ZS, Gabb MC, MC Kadu, Love Funk & MC Lemos",33,2650902,1.2%,https://www.youtube.com/watch?v=wumB0Qs2YT4
51,42,Te Love (Ao Vivo),Kevi Jonny,20,2597911,-10.6%,https://www.youtube.com/watch?v=vBQbH4mA_z0
52,47,Esperando Você / Mundo Inteiro (Ao Vivo),João Gomes & Yara Tchê,15,2558597,-3.1%,https://www.youtube.com/watch?v=FQgZAj45ojY
53,44,Balmain (feat. Caio Passos),Mc Daniel,14,2486377,-10.1%,https://www.youtube.com/watch?v=R3EAwjEn0vg
54,34,Bloody Mary,Lady Gaga,6,2476827,-26.9%,https://www.youtube.com/watch?v=L1p0clhjOlg
55,51,Maciçado,Mc Kako,5,2439182,-0.7%,https://www.youtube.com/watch?v=Em4BVubFQLc
56,45,Tubarão Te Amo (feat. Mc Jhenny & MC RF),"Dj LK da Escócia, Tchakabum & MC Ryan SP",14,2425583,-12.1%,https://www.youtube.com/watch?v=tBdx1b40rfU
57,61,Fotos (Ao Vivo),Léo Chaves,2,2360771,16.5%,https://www.youtube.com/watch?v=c7ceSQ3PZ2E
58,52,NÉ SEGREDO,MC Cabelinho,18,2274904,-5.3%,https://www.youtube.com/watch?v=GqLrlHHeww0
59,,Casa da Árvore (Remix),"Mano dembele, Tinho do Coque, thallyson MC, Milly Explosão, MC CH da Z.O & Salah do Nordeste, seja cria, MC PR & Mc pequeno diamante",1,2256258,,https://www.youtube.com/watch?v=Cr7N6s7bhl4
60,59,MINHA CURA,MC Cabelinho,3,2169002,5.9%,https://www.youtube.com/watch?v=har3c93pJe0
61,58,Média Boa (Ao Vivo),Felipe e Rodrigo,6,2117958,3%,https://www.youtube.com/watch?v=tZMIKfHMnkU
62,69,Tropa do Mais Novo,"Chefin, Vulgo FK, Mainstreet & Ajaxx",17,2117165,14.5%,https://www.youtube.com/watch?v=Ww056PGMT8Y
63,65,Ai Papai,"Anitta, MC Danny & HITMAKER",6,2091091,8.9%,https://www.youtube.com/watch?v=4fzFfiW3RPM
64,53,Quando Tem Sentimento (Ao Vivo),Mari Fernandez,4,2032007,-10.2%,https://www.youtube.com/watch?v=VZ2eUOIgfcs
65,62,Ex dos Meus Sonhos (Ao Vivo),Gusttavo Lima,15,2028501,3.1%,https://www.youtube.com/watch?v=d7NMHcIecCE
66,60,Mal Sei Falar de Amor,Raffé & Mainstreet,15,1997471,-2%,https://www.youtube.com/watch?v=BJa8zgf0cdQ
67,72,Vida Chique (feat. Kaash Paige),Veigh & Supernova Ent,2,1970729,8.5%,https://www.youtube.com/watch?v=HzVS22rEwzU
68,54,Camisa de Time (Desce Só de Label),"Kotim, Love Funk & Mc Paiva ZS",4,1947307,-11.7%,https://www.youtube.com/watch?v=nHkiC85WsvE
69,57,Vaqueira,Eric Land & Iguinho e Lulinha,7,1946336,-6.8%,https://www.youtube.com/watch?v=H-Zggz8dKWA
70,86,Bondade de Deus (Ao Vivo),Isaías Saad,19,1933585,25.9%,https://www.youtube.com/watch?v=mZ9yZYo9Mmk
71,67,PLAYGROUND,Vivi,3,1903636,1.9%,https://www.youtube.com/watch?v=bPf3vNB944o
72,,Sem Coração,Mc Kako & DJ JR No Beat,1,1890100,,https://www.youtube.com/watch?v=_13nyyGnnuQ
73,64,Beijo de Glicose (Ao Vivo),Diego & Victor Hugo & Jorge & Mateus,13,1873571,-2.7%,https://www.youtube.com/watch?v=M4gwPKau-ag
74,56,Conduta (Ao Vivo),NATTAN & Mari Fernandez,5,1852610,-11.7%,https://www.youtube.com/watch?v=_j02gnLHdNo
75,71,Set Wesley Alemão,"Mc Lipi , MC Paulin da Capital, MC Lemos, Gabb MC, Mc Paiva ZS, MC Lele JP, Mc Piedro & MC Ryan SP",20,1838579,0.4%,https://www.youtube.com/watch?v=
76,66,"Panamera (feat. MC Joãozinho VT, DJ Koringa MPC & Dj GM)","Mc Kako, MC Tuto & Mc Kanhoto",13,1836406,-1.8%,https://www.youtube.com/watch?v=F00u9GZV_iQ
77,84,Onlyfans (feat. MC Fahah),"Dj Lg do Sf, DJ Ws da Igrejinha & MC Saci",2,1820941,16.2%,https://www.youtube.com/watch?v=50f7RJX_naM
78,89,Deixa eu botar meu boneco (Baile do Polly 2.0),Oh Polêmico,2,1758327,17%,https://www.youtube.com/watch?v=_xl7YEj7IBM
79,83,"Let's Go 3 (feat. MC Ryan SP, MC Don Juan, MC PH, Mc Luki, Mc Paiva ZS, MC GP & Makalo)","DJ GBR, Mc IG & MC Marks",12,1747029,9.1%,https://www.youtube.com/watch?v=sj-pRriVRJI
80,78,Alguém Me Chama Pra Beber (Ao Vivo),Hugo & Guilherme,9,1739541,2.2%,https://www.youtube.com/watch?v=mFzbT45t3vA
81,74,Unholy (Live),Kim Petras & Sam Smith,17,1687820,-2.9%,https://www.youtube.com/watch?v=Uq9gPaIzbe8
82,,Perdoou Nada (Ao Vivo),Israel & Rodolffo & Jorge & Mateus,2,1687442,,https://www.youtube.com/watch?v=xEd4vHYLDko
83,79,Vendedora de Amor,Evoney Fernandes,3,1685476,-0.3%,https://www.youtube.com/watch?v=rVnBsSQYfJI
84,92,"Bota na Pipokinha (feat. DJ FELYPINHO 013, DJ Pablo RB & Noguera DJ)",MC Pipokinha,2,1672507,12.9%,https://www.youtube.com/watch?v=vSkW7eHyjFk
85,,Poesia Acústica 13,"Chris MC, Salve Malak, Tz da Coronel, MC Cabelinho, Chefin, L7NNON, Luísa Sonza, Oruam, Xamã & N.I.N.A",17,1635666,,https://www.youtube.com/watch?v=69-jnA4QLSM
86,,Perfeito Pra Ficar Sozinho (Ao Vivo),Murilo Huff & Maiara & Maraisa,17,1634987,,https://www.youtube.com/watch?v=IOuLc9ZhLuQ
87,75,VALHO NADA,"MC Cabelinho, Vinicin, Amorim, A.R, Palma, Felipe Rosa, Brutos & Bairro 13",7,1574581,-8.9%,https://www.youtube.com/watch?v=5t0J5Yt4eI0
88,,Perdoa Por Tudo Vida,"Veigh, Toledo, Supernova Ent & Bvga Beatz",1,1559880,,https://www.youtube.com/watch?v=za1IIm-yLbg
89,87,Temporal,Hungria Hip-Hop,18,1554308,1.8%,https://www.youtube.com/watch?v=bwGftC32wNw
90,81,Vestido No Chão (Ao Vivo),Hugo & Guilherme,19,1532392,-7%,https://www.youtube.com/watch?v=fFNt_dC9NyU
91,,VIBE (feat. Jimin),TAEYANG,1,1524302,,https://www.youtube.com/watch?v=cXCBiF67jLM
92,95,Folha Seca,Amado Batista & Simone & Simaria,20,1516500,3.8%,https://www.youtube.com/watch?v=auF-ZZQmNRY
93,68,Vai Sentir Falta de Mim,Fabinho Testado & Iguinho e Lulinha,7,1498524,-19.3%,https://www.youtube.com/watch?v=JSqirB_c55E
94,88,Se Não Tivesse Ido / Frio da Madrugada / Mensagem Pra Ela (Ao Vivo),"Hugo & Guilherme, Fred e Fabrício & Murilo Huff",11,1497440,-1%,https://www.youtube.com/watch?v=fyEW5nT98_g
95,,5 Regras,Jorge & Mateus,4,1496244,,https://www.youtube.com/watch?v=VFWKrXxJEdM
96,80,Não Fosse Tão Tarde (Ao Vivo),Wesley Safadão & Lucas Aboiador,15,1493327,-11.5%,https://www.youtube.com/watch?v=s9Kdh7RAjIY
97,70,É Piru nas Meninas - Medley das Antigas,MC Pikachu & DJ Arana,5,1492494,-19.2%,https://www.youtube.com/watch?v=l3MoYFMBzdU
98,,X6,MC Hariel,1,1461168,,https://www.youtube.com/watch?v=vjfB87h1_Ik
99,100,Uma Coisa Nova (Ao Vivo),Maria Marçal,2,1458072,2.2%,https://www.youtube.com/watch?v=OgH8-5OAQzg
100,98,Waka Waka (This Time for Africa),Shakira,9,1452701,-0.2%,https://www.youtube.com/watch?v=pRpeEdMmmQ0
