Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
23,24,Nois É os Cara,"Mc Paiva ZS, Gabb MC, MC Kadu, Love Funk & MC Lemos",19,3210143,0.5%,https://www.youtube.com/watch?v=wumB0Qs2YT4
24,19,Bandido,Zé Felipe & Mc Mari,15,3127739,-12%,https://www.youtube.com/watch?v=YxGYumo6tpU
25,29,Tropa do Mais Novo,"Chefin, Vulgo FK, Mainstreet & Ajaxx",2,3120245,3.4%,https://www.youtube.com/watch?v=Ww056PGMT8Y
26,27,Áudio Que Te Entrega,"Léo Santana, MC Don Juan & Mari Fernandez",27,3007633,-3.3%,https://www.youtube.com/watch?v=b7A98jz4uUA
27,25,Bloqueado (Ao Vivo),Gusttavo Lima,44,2989866,-5.6%,https://www.youtube.com/watch?v=14C28JSO-sg
28,23,Balanço Da Rede (Ao Vivo),Matheus Fernandes,29,2929225,-10.9%,https://www.youtube.com/watch?v=vAM1xXdRnH0
29,30,Te Amo Demais,Marília Mendonça,10,2889236,-3.9%,https://www.youtube.com/watch?v=P2qvD7LRBAo
30,22,A Culpa É Tua Você Falou pra Fulana,Selminho DJ & MC Durrony,6,2885931,-13.2%,https://www.youtube.com/watch?v=bj15pZE_63A
31,31,Por Causa Dele (Ao Vivo),Kellen Byanca & Jessé Aguiar,10,2851894,-3.2%,https://www.youtube.com/watch?v=MBg5g2g3okU
32,36,Vizão de Cria 2,"Caio Luccas, Dallass, Tz da Coronel, PJ HOUDINI, Thiago Anezzi, NADAMAL, MC Maneirinho & Filipe Ret",9,2792322,1.7%,https://www.youtube.com/watch?v=Sau1_hWFHJE
33,26,Vento Forte,MC Jacaré & DJ TK,11,2772896,-11.3%,https://www.youtube.com/watch?v=e6yUmOtchLE
34,32,CORAÇÃO CIGANO (Ao Vivo),Luan Santana & Luísa Sonza,8,2744580,-4.8%,https://www.youtube.com/watch?v=Vz4Sb1bl1IE
35,,Unholy (Live),Kim Petras & Sam Smith,1,2720408,,https://www.youtube.com/watch?v=Uq9gPaIzbe8
36,37,Molhando O Volante (Live),Jorge & Mateus,41,2657441,-2.4%,https://www.youtube.com/watch?v=_SjTFD9qVuE
37,42,Eu Tenho a Senha (Ao Vivo),João Gomes,4,2634326,1.9%,https://www.youtube.com/watch?v=deVm70yarNw
38,43,Ô Lá na Roça (Ao Vivo),Felipe & Murillo & Ana Castela,10,2623284,2.5%,https://www.youtube.com/watch?v=pPxs52_MVIU
39,28,Tchuco Nela,MC Rogerinho & Wesley Safadão,24,2592146,-16%,https://www.youtube.com/watch?v=dEjA3uw5s3I
40,33,Até a Próxima Vida (Ao Vivo),Henrique & Juliano,24,2578831,-7.8%,https://www.youtube.com/watch?v=yrQuMSYsYZQ
41,39,Só de Imaginar (Ao Vivo),Mari Fernandez & Zé Vaqueiro,22,2525390,-5.5%,https://www.youtube.com/watch?v=OnYr3TisCcg
42,38,Pode Apostar (Ao Vivo),Mari Fernandez & Xand Avião,20,2507734,-7.8%,https://www.youtube.com/watch?v=5EuvLJPOuKo
43,35,Temporal,Hungria Hip-Hop,2,2453417,-11.1%,https://www.youtube.com/watch?v=bwGftC32wNw
44,54,Under The Influence,Chris Brown,7,2428810,3.8%,https://www.youtube.com/watch?v=pfxyk1glEq4
45,41,Não Fosse Tão Tarde,Lou Garcia,8,2428544,-8.2%,https://www.youtube.com/watch?v=jd00enZSNFc
46,45,Vampiro,"Matuê, Wiu & Teto",26,2422244,-2.8%,https://www.youtube.com/watch?v=TKqa-ZXGKYA
47,,Está Tudo Bem (Ao Vivo),Kellen Byanca,22,2368438,,https://www.youtube.com/watch?v=zP0KRlNPNos
48,52,Não Aceito Mais (Ao Vivo),João Gomes,2,2358786,-0.1%,https://www.youtube.com/watch?v=sllfKTGARPU
49,55,Festa de Vagabundo,Mc Paiva ZS & Kotim,16,2354304,1.8%,https://www.youtube.com/watch?v=8xxXjzRlcjQ
50,34,Baile no Morro,MC Tairon & Mc Vitin da Igrejinha,15,2340846,-15.9%,https://www.youtube.com/watch?v=4zhowmwBCuw
51,40,CACHORRINHAS,Luísa Sonza,11,2287126,-13.8%,https://www.youtube.com/watch?v=__ur8Ykcivw
52,10,Shut Down,BLACKPINK,2,2285999,-60.4%,https://www.youtube.com/watch?v=POe9SOEKotk
53,53,Evento Cancelado (Ao Vivo),Henrique & Juliano,8,2246701,-4.7%,https://www.youtube.com/watch?v=2cdF8Y3J1e4
54,48,O Fim é Triste (feat. DJ BOY),MC Hariel,15,2185997,-9.7%,https://www.youtube.com/watch?v=BZ-9iYlDpXc
55,59,Não Pega Ninguém Ainda (Ao Vivo),Gusttavo Lima,17,2101186,-6.2%,https://www.youtube.com/watch?v=y3FdInN6n48
56,70,Another Love,Tom Odell,13,2098249,6.8%,https://www.youtube.com/watch?v=MwpMEbgC7DA
57,61,Good Vibe,Filipe Ret & Caio Luccas,10,2091436,-1.7%,https://www.youtube.com/watch?v=E4J0bFa4d0U
58,64,Deixa Eu Te Superar,Tarcísio do Acordeon,7,2075202,0.5%,https://www.youtube.com/watch?v=4lFYdHFaLxQ
59,56,Perfeito Pra Ficar Sozinho (Ao Vivo),Murilo Huff & Maiara & Maraisa,8,2031314,-11.5%,https://www.youtube.com/watch?v=IOuLc9ZhLuQ
60,68,Pelado,NATTAN,7,1966614,-3.5%,https://www.youtube.com/watch?v=3EtO6VToULk
61,71,"Vida Loka, Pt. 1 (Live)",Racionais MC's,18,1953667,0.1%,https://www.youtube.com/watch?v=IL1epaZCTmk
62,80,O Chamado,"Chefin, Mc Poze do Rodo & Mainstreet",8,1949864,6.4%,https://www.youtube.com/watch?v=N9liPvylviE
63,63,Cigana (Ao Vivo) (feat. Delacruz),Ludmilla,5,1941879,-6%,https://www.youtube.com/watch?v=lZ_kegYXFWU
64,57,Melodia Alucinógena,DJ AK BR & Dj Darge,8,1941321,-15%,https://www.youtube.com/watch?v=SQ309FXp1KI
65,81,Mina Sensação,Deavele Santos & Juventude Forrozeira,10,1880791,4.3%,https://www.youtube.com/watch?v=BedRL-vSSoE
66,62,Tu Tava Na Revoada,Wesley Safadão,19,1874089,-11.1%,https://www.youtube.com/watch?v=GmlBAosY3V0
67,66,Para de Me Assistir (Ao Vivo),Mari Fernandez,15,1869621,-8.6%,https://www.youtube.com/watch?v=n7xMP3Nwr6I
68,78,Bondade de Deus (Ao Vivo),Isaías Saad,6,1866784,1.5%,https://www.youtube.com/watch?v=mZ9yZYo9Mmk
69,51,202,Kweller & Enzo Cello,7,1854142,-22.4%,https://www.youtube.com/watch?v=ZPo_lMVkAxo
70,,Eu Gosto Assim (Ao Vivo),Gustavo Mioto & Mari Fernandez,1,1849033,,https://www.youtube.com/watch?v=af8fdbaB8JY
71,73,Bora Bill,Biu Do Piseiro,3,1848404,-3.8%,https://www.youtube.com/watch?v=O-FFpy7em5U
72,84,Predestinado,Oruam,10,1839950,4.5%,https://www.youtube.com/watch?v=kqPSfz_bCX8
73,65,Virando o Olhinho,Kadu Martins,13,1828379,-11.3%,https://www.youtube.com/watch?v=7njueXmgObo
74,49,Pink Venom,BLACKPINK,6,1808243,-25%,https://www.youtube.com/watch?v=gQlMMD8auMs
75,87,Chá de Chifre,"Marcynho Sensação, Mc Mari & Wesley Safadão",7,1785954,7.3%,https://www.youtube.com/watch?v=8x2QxMZIUH0
76,67,Insônia (Ao Vivo),Ludmilla & Marília Mendonça,5,1760416,-13.8%,https://www.youtube.com/watch?v=NpRT4arxb_Y
77,88,Boca de Mel,MC Jacaré,2,1755213,5.6%,https://www.youtube.com/watch?v=EaWSOxIBhS4
78,83,"Só Era Pix, Não Era Amor (feat. MC Hariel)",Mc IG & DJ BOY,3,1748866,-2.1%,https://www.youtube.com/watch?v=U2rocqmbqBA
79,79,Na Movimentação (feat. Faixa Rosa),"MC Bruna Alves, MC Livinho & Theus Costa",5,1742954,-5.2%,https://www.youtube.com/watch?v=NyFNxqCjCcc
80,77,Falta Você,Thiaguinho,17,1724623,-6.8%,https://www.youtube.com/watch?v=Qj-qS4aV0UY
81,,SNAP,La Vid Violin,4,1706637,,https://www.youtube.com/watch?v=Lo4_K4relMg
82,82,7 Meiota,"Filipe Ret, MC Cabelinho & MC Maneirinho",14,1705859,-5.3%,https://www.youtube.com/watch?v=qeFT0_8LIQw
83,,Assunto Delicado (Ao Vivo),Guilherme & Benuto & Xand Avião,1,1699391,,https://www.youtube.com/watch?v=OjZNMnmUVT4
84,74,"Favela (feat. Love Funk, MC Neguinho do Kaxeta, Mc Kadu & Mc IG)","MC Ryan SP, MC Cebezinho & Mc Paiva ZS",7,1685695,-10.7%,https://www.youtube.com/watch?v=8eYtGcbBkU4
85,86,Vestido No Chão (Ao Vivo),Hugo & Guilherme,3,1674403,-0.3%,https://www.youtube.com/watch?v=fFNt_dC9NyU
86,95,Sweater Weather,The Neighbourhood,15,1671651,8.3%,https://www.youtube.com/watch?v=GCdwKhTtNNw
87,96,"Noite Paulista (feat. Mc Luki, Gabb MC & MC PH)","Mc IG, MC Ryan SP & Mc Paiva ZS",3,1663785,9%,https://www.youtube.com/watch?v=SklvRBIrI88
88,,Giro Loko,"DJ BOY, MC Joãozinho VT, MC Ryan SP, MC Tuto, Mc Kadu, Mc Kanhoto & MC Magal",2,1641909,,https://www.youtube.com/watch?v=1CIIIv9dfzg
89,76,Eu Acho Que Vi um Gatinho,"MC BN, MC Guto VGS & DJ KL do ABC",3,1637019,-11.9%,https://www.youtube.com/watch?v=2wfnx-wDFbc
90,,Farra 100 Limite (Live),Deavele Santos & Wesley Safadão,1,1635141,,https://www.youtube.com/watch?v=J3H--06Xw6g
91,,Peças De Grife,"Menor MC, Dj Matt D & Oruam",1,1625206,,https://www.youtube.com/watch?v=emCOBeMdK18
92,,Acabei de Terminar (Ao Vivo),Paulo e Nathan & Hugo & Guilherme,1,1606390,,https://www.youtube.com/watch?v=VAMuj4EtlL0
93,93,Se Não Tivesse Ido / Frio da Madrugada / Mensagem Pra Ela (Ao Vivo),"Hugo & Guilherme, Fred e Fabrício & Murilo Huff",2,1588438,2.6%,https://www.youtube.com/watch?v=fyEW5nT98_g
94,89,Apontei pro Céu,"Dj GM, Mc Lipi  & Love Funk",16,1561470,-4.8%,https://www.youtube.com/watch?v=PL19VJ13Ttg
95,91,A Cara do Crime 3 (Brinde à Liberdade),"Mc Poze do Rodo, Orochi, Filipe Ret, Mainstreet & Bielzin",18,1541638,-4.7%,https://www.youtube.com/watch?v=3aKrgl3-Unc
96,,Com a Perereca na Minha Cara,MC Mr Bim & JN no Beat,1,1531434,,https://www.youtube.com/watch?v=NOIAGgSNzAo
97,92,Only Love Can Hurt Like This,Paloma Faith,13,1526723,-2.1%,https://www.youtube.com/watch?v=PaKr9gWqwl4
98,,Pagodin (feat. Mc Kadu & MC Robs),"DJ WN & Mc Havi, MC Cebezinho & Mc Kanhoto",1,1503896,,https://www.youtube.com/watch?v=6CSacAvzPbo
99,75,Paradise,Coldplay,3,1500233,-20.4%,https://www.youtube.com/watch?v=1G4isv_Fylg
100,,Sem Você (Ao Vivo),João Gomes,1,1498879,,https://www.youtube.com/watch?v=oitFyIjOlPg
